packet_counter,decrypt_time_ns,decrypt_time_us
1492,75199,75.199
1493,66147,66.147
1494,129941,129.941
1495,66830,66.83
1496,71416,71.416
1497,65913,65.913
1498,62805,62.805
1499,111739,111.739
1500,236175,236.175
1501,71619,71.619
1502,239463,239.463
1503,87155,87.155
1504,92184,92.184
1505,65105,65.105
1506,97793,97.793
1507,58702,58.702
1508,106360,106.36
1509,64299,64.299
1510,80473,80.473
1511,59467,59.467
1512,71520,71.52
1513,63612,63.612
1514,63728,63.728
1515,57345,57.345
1516,109875,109.875
1517,56031,56.031
1518,80657,80.657
1519,63718,63.718
1520,62073,62.073
1521,63396,63.396
1522,67574,67.574
1523,77206,77.206
1524,57754,57.754
1525,56608,56.608
1526,70187,70.187
1527,56663,56.663
1528,76603,76.603
1529,73304,73.304
1530,263809,263.809
1531,54983,54.983
1532,63307,63.307
1533,90020,90.02
1534,97309,97.309
1535,99305,99.305
1536,102460,102.46
1537,109945,109.945
1538,97414,97.414
1539,98994,98.994
1540,110534,110.534
1541,86998,86.998
1542,90699,90.699
1543,72352,72.352
1544,91687,91.687
1545,77709,77.709
1546,236184,236.184
1547,85957,85.957
1548,95602,95.602
1549,81653,81.653
1550,71936,71.936
1551,79062,79.062
1552,70179,70.179
1553,93437,93.437
1554,84639,84.639
1555,112340,112.34
1556,99183,99.183
1557,126474,126.474
1558,125380,125.38
1559,96433,96.433
1560,92823,92.823
1561,95314,95.314
1562,65818,65.818
1563,73028,73.028
1564,65053,65.053
1565,104316,104.316
1566,71886,71.886
1567,70785,70.785
1568,100117,100.117
1569,77582,77.582
1570,64291,64.291
1571,77032,77.032
1572,237170,237.17
1573,58336,58.336
1574,92861,92.861
1575,66793,66.793
1576,92839,92.839
1577,173273,173.273
1578,76047,76.047
1579,78962,78.962
1580,91295,91.295
1581,128504,128.504
1582,60608,60.608
1583,67843,67.843
1584,88362,88.362
1585,78316,78.316
1586,69628,69.628
1587,72825,72.825
1588,93318,93.318
1589,75341,75.341
1590,86015,86.015
1591,84044,84.044
1592,74325,74.325
1593,63632,63.632
1594,57423,57.423
1595,58252,58.252
1596,81373,81.373
1597,61773,61.773
1598,68953,68.953
1599,53281,53.281
1600,70485,70.485
1601,109079,109.079
1602,79816,79.816
1603,149042,149.042
1604,74104,74.104
1605,70093,70.093
1606,248608,248.608
1607,57316,57.316
1608,60935,60.935
1609,80044,80.044
1610,109170,109.17
1611,89225,89.225
1612,59862,59.862
1613,88963,88.963
1614,82683,82.683
1615,69907,69.907
1616,64482,64.482
1617,65282,65.282
1618,75962,75.962
1619,82045,82.045
1620,62136,62.136
1621,53558,53.558
1622,62405,62.405
1623,60546,60.546
1624,78097,78.097
1625,62832,62.832
1626,67689,67.689
1627,57878,57.878
1628,78175,78.175
1629,62030,62.03
1630,56697,56.697
1631,62796,62.796
1632,68838,68.838
1633,210504,210.504
1634,72767,72.767
1635,80519,80.519
1636,73802,73.802
1637,96167,96.167
1638,79163,79.163
1639,85190,85.19
1640,76820,76.82
1641,121593,121.593
1642,114892,114.892
1643,112816,112.816
1644,69789,69.789
1645,73471,73.471
1646,149374,149.374
1647,98393,98.393
1648,94940,94.94
1649,95007,95.007
1650,84732,84.732
1651,71325,71.325
1652,125804,125.804
1653,97211,97.211
1654,98300,98.3
1655,107509,107.509
1656,143106,143.106
1657,108649,108.649
1658,123766,123.766
1659,83288,83.288
1660,214848,214.848
1661,63644,63.644
1662,56800,56.8
1663,78242,78.242
1664,60969,60.969
1665,118253,118.253
1666,106518,106.518
1667,75651,75.651
1668,74896,74.896
1669,57877,57.877
1670,236529,236.529
1671,70642,70.642
1672,273003,273.003
1673,57108,57.108
1674,51070,51.07
1675,69994,69.994
1676,229687,229.687
1677,60563,60.563
1678,148633,148.633
1679,77158,77.158
1680,280539,280.539
1681,121280,121.28
1682,65558,65.558
1683,77383,77.383
1684,59357,59.357
1685,68575,68.575
1686,62884,62.884
1687,67121,67.121
1688,91763,91.763
1689,72687,72.687
1690,79970,79.97
1691,92713,92.713
1692,107222,107.222
1693,71141,71.141
1694,67155,67.155
1695,59416,59.416
1696,60373,60.373
1697,63220,63.22
1698,76181,76.181
1699,55942,55.942
1700,70223,70.223
1701,65867,65.867
1702,74019,74.019
1703,89878,89.878
1704,142726,142.726
1705,81767,81.767
1706,89718,89.718
1707,77801,77.801
1708,81065,81.065
1709,94226,94.226
1710,67607,67.607
1711,78175,78.175
1712,67620,67.62
1713,134430,134.43
1714,99043,99.043
1715,84909,84.909
1716,72964,72.964
1717,63960,63.96
1718,63768,63.768
1719,67779,67.779
1720,83185,83.185
1721,53223,53.223
1722,115792,115.792
1723,77426,77.426
1724,102051,102.051
1725,129710,129.71
1726,92968,92.968
1727,110656,110.656
1728,100721,100.721
1729,82323,82.323
1730,91137,91.137
1731,80543,80.543
1732,96075,96.075
1733,124391,124.391
1734,107744,107.744
1735,112920,112.92
1736,85847,85.847
1737,142515,142.515
1738,99840,99.84
1739,101434,101.434
1740,147153,147.153
1741,99654,99.654
1742,117135,117.135
1743,95649,95.649
1744,106386,106.386
1745,105501,105.501
1746,81340,81.34
1747,115233,115.233
1748,135737,135.737
1749,90133,90.133
1750,121740,121.74
1751,75806,75.806
1752,131872,131.872
1753,128902,128.902
1754,85890,85.89
1755,149862,149.862
1756,84848,84.848
1757,97470,97.47
1758,393033,393.033
1759,87509,87.509
1760,176766,176.766
1761,92353,92.353
1762,201282,201.282
1763,98932,98.932
1764,114241,114.241
1765,131883,131.883
1766,95474,95.474
1767,108198,108.198
1768,122208,122.208
1769,85699,85.699
1770,120579,120.579
1771,87686,87.686
1772,203125,203.125
1773,91530,91.53
1774,83165,83.165
1775,90374,90.374
1776,114180,114.18
1777,96147,96.147
1778,95447,95.447
1779,87088,87.088
1780,95471,95.471
1781,83959,83.959
1782,85938,85.938
1783,114177,114.177
1784,82411,82.411
1785,119479,119.479
1786,120912,120.912
1787,84848,84.848
1788,92994,92.994
1789,76329,76.329
1790,89797,89.797
1791,93414,93.414
1792,242200,242.2
1793,147020,147.02
1794,106769,106.769
1795,90197,90.197
1796,89617,89.617
1797,94274,94.274
1798,98358,98.358
1799,80912,80.912
1800,863138,863.138
1801,80496,80.496
1802,88473,88.473
1803,107814,107.814
1804,63235,63.235
1805,74766,74.766
1806,64176,64.176
1807,62064,62.064
1808,382850,382.85
1809,66781,66.781
1810,68851,68.851
1811,56360,56.36
1812,69976,69.976
1813,53459,53.459
1814,58114,58.114
1815,64187,64.187
1816,56286,56.286
1817,55873,55.873
1818,85936,85.936
1819,52645,52.645
1820,58189,58.189
1821,64654,64.654
1822,67563,67.563
1823,55992,55.992
1824,50878,50.878
1825,56866,56.866
1826,50477,50.477
1827,73356,73.356
1828,65176,65.176
1829,62702,62.702
1830,67035,67.035
1831,66279,66.279
1832,100132,100.132
1833,87039,87.039
1834,67538,67.538
1835,56507,56.507
1836,52138,52.138
1837,74151,74.151
1838,71803,71.803
1839,68469,68.469
1840,118832,118.832
1841,72745,72.745
1842,111393,111.393
1843,67277,67.277
1844,274988,274.988
1845,88217,88.217
1846,233784,233.784
1847,90652,90.652
1848,146425,146.425
1849,95413,95.413
1850,91614,91.614
1851,74981,74.981
1852,88313,88.313
1853,100032,100.032
1854,93526,93.526
1855,91554,91.554
1856,79000,79.0
1857,102886,102.886
1858,95979,95.979
1859,93467,93.467
1860,66876,66.876
1861,69564,69.564
1862,67164,67.164
1863,70712,70.712
1864,79877,79.877
1865,98411,98.411
1866,75093,75.093
1867,75466,75.466
1868,49367,49.367
1869,71441,71.441
1870,70599,70.599
1871,60173,60.173
1872,70513,70.513
1873,86421,86.421
1874,63409,63.409
1875,75697,75.697
1876,57189,57.189
1877,68378,68.378
1878,55658,55.658
1879,53250,53.25
1880,58340,58.34
1881,62313,62.313
1882,40292,40.292
1883,57213,57.213
1884,56075,56.075
1885,61399,61.399
1886,55438,55.438
1887,80138,80.138
1888,91119,91.119
1889,74446,74.446
1890,85738,85.738
1891,73400,73.4
1892,81702,81.702
1893,86324,86.324
1894,80475,80.475
1895,124803,124.803
1896,103706,103.706
1897,100274,100.274
1898,77585,77.585
1899,71339,71.339
1900,84506,84.506
1901,119092,119.092
1902,63441,63.441
1903,62817,62.817
1904,151286,151.286
1905,90546,90.546
1906,75415,75.415
1907,81251,81.251
1908,93687,93.687
1909,54818,54.818
1910,61525,61.525
1911,73563,73.563
1912,67699,67.699
1913,62042,62.042
1914,61943,61.943
1915,61947,61.947
1916,63902,63.902
1917,69163,69.163
1918,147232,147.232
1919,58218,58.218
1920,70740,70.74
1921,69716,69.716
1922,68243,68.243
1923,86618,86.618
1924,60760,60.76
1925,56686,56.686
1926,51026,51.026
1927,70762,70.762
1928,92758,92.758
1929,69097,69.097
1930,64588,64.588
1931,67640,67.64
1932,96015,96.015
1933,102484,102.484
1934,89311,89.311
1935,80957,80.957
1936,66974,66.974
1937,82984,82.984
1938,106524,106.524
1939,69533,69.533
1940,91565,91.565
1941,57421,57.421
1942,87803,87.803
1943,124275,124.275
1944,71546,71.546
1945,96674,96.674
1946,72889,72.889
1947,120239,120.239
1948,97295,97.295
1949,80480,80.48
1950,88998,88.998
1951,63261,63.261
1952,71267,71.267
1953,110845,110.845
1954,100481,100.481
1955,99516,99.516
1956,84178,84.178
1957,94298,94.298
1958,98908,98.908
1959,85401,85.401
1960,82782,82.782
1961,95075,95.075
1962,98823,98.823
1963,128205,128.205
1964,164320,164.32
1965,69361,69.361
1966,69239,69.239
1967,85151,85.151
1968,225232,225.232
1969,60231,60.231
1970,49886,49.886
1971,67268,67.268
1972,63894,63.894
1973,73767,73.767
1974,86228,86.228
1975,70749,70.749
1976,86593,86.593
1977,77483,77.483
1978,116465,116.465
1979,64936,64.936
1980,83014,83.014
1981,72592,72.592
1982,73886,73.886
1983,63633,63.633
1984,62749,62.749
1985,68295,68.295
1986,61521,61.521
1987,62867,62.867
1988,44984,44.984
1989,67749,67.749
1990,78635,78.635
1991,58398,58.398
1992,63453,63.453
1993,73575,73.575
1994,71070,71.07
1995,80373,80.373
1996,63978,63.978
1997,82734,82.734
1998,195925,195.925
1999,88846,88.846
2000,85027,85.027
2001,153182,153.182
2002,430418,430.418
2003,94934,94.934
2004,131633,131.633
2005,90431,90.431
2006,97051,97.051
2007,77012,77.012
2008,269066,269.066
2009,88210,88.21
2010,401724,401.724
2011,101316,101.316
2012,84966,84.966
2013,99490,99.49
2014,90256,90.256
2015,118742,118.742
2016,110113,110.113
2017,88344,88.344
2018,82190,82.19
2019,143930,143.93
2020,86351,86.351
2021,97495,97.495
2022,90387,90.387
2023,108663,108.663
2024,108958,108.958
2025,107387,107.387
2026,130278,130.278
2027,110128,110.128
2028,75374,75.374
2029,69078,69.078
2030,64360,64.36
2031,102728,102.728
2032,78825,78.825
2033,92116,92.116
2034,87788,87.788
2035,58326,58.326
2036,94252,94.252
2037,65622,65.622
2038,97980,97.98
2039,90002,90.002
2040,144505,144.505
2041,118440,118.44
2042,82272,82.272
2043,84467,84.467
2044,75541,75.541
2045,75324,75.324
2046,140083,140.083
2047,95538,95.538
2048,415335,415.335
2049,140177,140.177
2050,107329,107.329
2051,100774,100.774
2052,89707,89.707
2053,141262,141.262
2054,278784,278.784
2055,81839,81.839
2056,82497,82.497
2057,73415,73.415
2058,97530,97.53
2059,128364,128.364
2060,115722,115.722
2061,121796,121.796
2062,99979,99.979
2063,112844,112.844
2064,86103,86.103
2065,90770,90.77
2066,105023,105.023
2067,97625,97.625
2068,132469,132.469
2069,83727,83.727
2070,122953,122.953
2071,97457,97.457
2072,90675,90.675
2073,91820,91.82
2074,76270,76.27
2075,76290,76.29
2076,109517,109.517
2077,83120,83.12
2078,79304,79.304
2079,82605,82.605
2080,75007,75.007
2081,72603,72.603
2082,71527,71.527
2083,79435,79.435
2084,88637,88.637
2085,76820,76.82
2086,94692,94.692
2087,76495,76.495
2088,91260,91.26
2089,86367,86.367
2090,82984,82.984
2091,97731,97.731
2092,72485,72.485
2093,83566,83.566
2094,72145,72.145
2095,89409,89.409
2096,78566,78.566
2097,80598,80.598
2098,117948,117.948
2099,80748,80.748
2100,83078,83.078
2101,75099,75.099
2102,87043,87.043
2103,86477,86.477
2104,73138,73.138
2105,92807,92.807
2106,93181,93.181
2107,74699,74.699
2108,81093,81.093
2109,81576,81.576
2110,90593,90.593
2111,219162,219.162
2112,90531,90.531
2113,79126,79.126
2114,82329,82.329
2115,93971,93.971
2116,69139,69.139
2117,107343,107.343
2118,115992,115.992
2119,93554,93.554
2120,82771,82.771
2121,171617,171.617
2122,233773,233.773
2123,135347,135.347
2124,92129,92.129
2125,90798,90.798
2126,86109,86.109
2127,83397,83.397
2128,92026,92.026
2129,85813,85.813
2130,84035,84.035
2131,85317,85.317
2132,74913,74.913
2133,100277,100.277
2134,101344,101.344
2135,77442,77.442
2136,119182,119.182
2137,232990,232.99
2138,90428,90.428
2139,92320,92.32
2140,94410,94.41
2141,102154,102.154
2142,78894,78.894
2143,218165,218.165
2144,86680,86.68
2145,82325,82.325
2146,97776,97.776
2147,93248,93.248
2148,390920,390.92
2149,149492,149.492
2150,112377,112.377
2151,96212,96.212
2152,88836,88.836
2153,241555,241.555
2154,87701,87.701
2155,85649,85.649
2156,94458,94.458
2157,81525,81.525
2158,99709,99.709
2159,112123,112.123
2160,114738,114.738
2161,103283,103.283
2162,431747,431.747
2163,127338,127.338
2164,95316,95.316
2165,94527,94.527
2166,94990,94.99
2167,82454,82.454
2168,104814,104.814
2169,120790,120.79
2170,80843,80.843
2171,75234,75.234
2172,140426,140.426
2173,95748,95.748
2174,429033,429.033
2175,75883,75.883
2176,93465,93.465
2177,93889,93.889
2178,126933,126.933
2179,80966,80.966
2180,77937,77.937
2181,266765,266.765
2182,96730,96.73
2183,221841,221.841
2184,80176,80.176
2185,71758,71.758
2186,77463,77.463
2187,86146,86.146
2188,118622,118.622
2189,72874,72.874
2190,72970,72.97
2191,299254,299.254
2192,80018,80.018
2193,80763,80.763
2194,75832,75.832
2195,105995,105.995
2196,85393,85.393
2197,71863,71.863
2198,85812,85.812
2199,75341,75.341
2200,81792,81.792
2201,113554,113.554
2202,94233,94.233
2203,81178,81.178
2204,76119,76.119
2205,69926,69.926
2206,87683,87.683
2207,75551,75.551
2208,76342,76.342
2209,79471,79.471
2210,69639,69.639
2211,77662,77.662
2212,73548,73.548
2213,79636,79.636
2214,90850,90.85
2215,72099,72.099
2216,78699,78.699
2217,76065,76.065
2218,73133,73.133
2219,94200,94.2
2220,91456,91.456
2221,223827,223.827
2222,84813,84.813
2223,271347,271.347
2224,94153,94.153
2225,83338,83.338
2226,83832,83.832
2227,82814,82.814
2228,87941,87.941
2229,121032,121.032
2230,114753,114.753
2231,98995,98.995
2232,75658,75.658
2233,79932,79.932
2234,73039,73.039
2235,80326,80.326
2236,309686,309.686
2237,84557,84.557
2238,100521,100.521
2239,101308,101.308
2240,138566,138.566
2241,106917,106.917
2242,308328,308.328
2243,99522,99.522
2244,87641,87.641
2245,75784,75.784
2246,95368,95.368
2247,88953,88.953
2248,97528,97.528
2249,90164,90.164
2250,121230,121.23
2251,119175,119.175
2252,92965,92.965
2253,132787,132.787
2254,105077,105.077
2255,104895,104.895
2256,128637,128.637
2257,91651,91.651
2258,100220,100.22
2259,87720,87.72
2260,92215,92.215
2261,103107,103.107
2262,89859,89.859
2263,110774,110.774
2264,117757,117.757
2265,88922,88.922
2266,95168,95.168
2267,405444,405.444
2268,138515,138.515
2269,85367,85.367
2270,654971,654.971
2271,107710,107.71
2272,84775,84.775
2273,82884,82.884
2274,102785,102.785
2275,94697,94.697
2276,103009,103.009
2277,77682,77.682
2278,104648,104.648
2279,113032,113.032
2280,78659,78.659
2281,82568,82.568
2282,72074,72.074
2283,96946,96.946
2284,78299,78.299
2285,117368,117.368
2286,77645,77.645
2287,84471,84.471
2288,82249,82.249
2289,82903,82.903
2290,69114,69.114
2291,102530,102.53
2292,82268,82.268
2293,97066,97.066
2294,82799,82.799
2295,85788,85.788
2296,263464,263.464
2297,89989,89.989
2298,94430,94.43
2299,86576,86.576
2300,138895,138.895
2301,377577,377.577
2302,74768,74.768
2303,82564,82.564
2304,76698,76.698
2305,68748,68.748
2306,104754,104.754
2307,98706,98.706
2308,128477,128.477
2309,113724,113.724
2310,91070,91.07
2311,77034,77.034
2312,77336,77.336
2313,130476,130.476
2314,107072,107.072
2315,332864,332.864
2316,88614,88.614
2317,99885,99.885
2318,610514,610.514
2319,88093,88.093
2320,78094,78.094
2321,128509,128.509
2322,86653,86.653
2323,87654,87.654
2324,87904,87.904
2325,103015,103.015
2326,94614,94.614
2327,116036,116.036
2328,86093,86.093
2329,78996,78.996
2330,68281,68.281
2331,79552,79.552
2332,67763,67.763
2333,96520,96.52
2334,83884,83.884
2335,90648,90.648
2336,98794,98.794
2337,244499,244.499
2338,93760,93.76
2339,131733,131.733
2340,87792,87.792
2341,85685,85.685
2342,70895,70.895
2343,149559,149.559
2344,98062,98.062
2345,69212,69.212
2346,408410,408.41
2347,107972,107.972
2348,100664,100.664
2349,266657,266.657
2350,128629,128.629
2351,97970,97.97
2352,100303,100.303
2353,103850,103.85
2354,93328,93.328
2355,265931,265.931
2356,80770,80.77
2357,85597,85.597
2358,145709,145.709
2359,88745,88.745
2360,125877,125.877
2361,154106,154.106
2362,731294,731.294
2363,330336,330.336
2364,89715,89.715
2365,77932,77.932
2366,100102,100.102
2367,78304,78.304
2368,112355,112.355
2369,162646,162.646
2370,134534,134.534
2371,98976,98.976
2372,83612,83.612
2373,82986,82.986
2374,121375,121.375
2375,89064,89.064
2376,491562,491.562
2377,89077,89.077
2378,93736,93.736
2379,88010,88.01
2380,82574,82.574
2381,84872,84.872
2382,216550,216.55
2383,110212,110.212
2384,69832,69.832
2385,97759,97.759
2386,71573,71.573
2387,90859,90.859
2388,95543,95.543
2389,89407,89.407
2390,98304,98.304
2391,86271,86.271
2392,79499,79.499
2393,79784,79.784
2394,85121,85.121
2395,86055,86.055
2396,81827,81.827
2397,100345,100.345
2398,84742,84.742
2399,85689,85.689
2400,75597,75.597
2401,89117,89.117
2402,89095,89.095
2403,91416,91.416
2404,77607,77.607
2405,72855,72.855
2406,111874,111.874
2407,70135,70.135
2408,121046,121.046
2409,80753,80.753
2410,70717,70.717
2411,113956,113.956
2412,183329,183.329
2413,72059,72.059
2414,224257,224.257
2415,91020,91.02
2416,86438,86.438
2417,114637,114.637
2418,80243,80.243
2419,110345,110.345
2420,75434,75.434
2421,78066,78.066
2422,97106,97.106
2423,87061,87.061
2424,83575,83.575
2425,103928,103.928
2426,112038,112.038
2427,107192,107.192
2428,90182,90.182
2429,107002,107.002
2430,81387,81.387
2431,101103,101.103
2432,91800,91.8
2433,86196,86.196
2434,91456,91.456
2435,70403,70.403
2436,94407,94.407
2437,75470,75.47
2438,103999,103.999
2439,94987,94.987
2440,84863,84.863
2441,98594,98.594
2442,76050,76.05
2443,101326,101.326
2444,75636,75.636
2445,78204,78.204
2446,97078,97.078
2447,99613,99.613
2448,99996,99.996
2449,98671,98.671
2450,128154,128.154
2451,97848,97.848
2452,87342,87.342
2453,96687,96.687
2454,97909,97.909
2455,222615,222.615
2456,95685,95.685
2457,68107,68.107
2458,116077,116.077
2459,155609,155.609
2460,110314,110.314
2461,117658,117.658
2462,99177,99.177
2463,120695,120.695
2464,89178,89.178
2465,89003,89.003
2466,83261,83.261
2467,107314,107.314
2468,96866,96.866
2469,91291,91.291
2470,193003,193.003
2471,77781,77.781
2472,68270,68.27
2473,79562,79.562
2474,463921,463.921
2475,73281,73.281
2476,77761,77.761
2477,159065,159.065
2478,108710,108.71
2479,84498,84.498
2480,77683,77.683
2481,92954,92.954
2482,117937,117.937
2483,223809,223.809
2484,357790,357.79
2485,68480,68.48
2486,80242,80.242
2487,74211,74.211
2488,98674,98.674
2489,143794,143.794
2490,77182,77.182
2491,91655,91.655
2492,79943,79.943
2493,91410,91.41
2494,90436,90.436
2495,80869,80.869
2496,95224,95.224
2497,89688,89.688
2498,81919,81.919
2499,73566,73.566
2500,82709,82.709
2501,117367,117.367
2502,78209,78.209
2503,104865,104.865
2504,533128,533.128
2505,95622,95.622
2506,94666,94.666
2507,75247,75.247
2508,78102,78.102
2509,85800,85.8
2510,94848,94.848
2511,79074,79.074
2512,101591,101.591
2513,96752,96.752
2514,89430,89.43
2515,82874,82.874
2516,91378,91.378
2517,103456,103.456
2518,84900,84.9
2519,101873,101.873
2520,89921,89.921
2521,78609,78.609
2522,88702,88.702
2523,102793,102.793
2524,127515,127.515
2525,81374,81.374
2526,90872,90.872
2527,90377,90.377
2528,145268,145.268
2529,235566,235.566
2530,86900,86.9
2531,89037,89.037
2532,74975,74.975
2533,77156,77.156
2534,87359,87.359
2535,77212,77.212
2536,108076,108.076
2537,85121,85.121
2538,98775,98.775
2539,149953,149.953
2540,111731,111.731
2541,109316,109.316
2542,504926,504.926
2543,94827,94.827
2544,94336,94.336
2545,80578,80.578
2546,98914,98.914
2547,101424,101.424
2548,105154,105.154
2549,131552,131.552
2550,93534,93.534
2551,96375,96.375
2552,107967,107.967
2553,270824,270.824
2554,99519,99.519
2555,82041,82.041
2556,450211,450.211
2557,70972,70.972
2558,323357,323.357
2559,112916,112.916
2560,102463,102.463
2561,136692,136.692
2562,87708,87.708
2563,134877,134.877
2564,80286,80.286
2565,89581,89.581
2566,83350,83.35
2567,77174,77.174
2568,81984,81.984
2569,182572,182.572
2570,94809,94.809
2571,81099,81.099
2572,108238,108.238
2573,94949,94.949
2574,88738,88.738
2575,70792,70.792
2576,100887,100.887
2577,90842,90.842
2578,78410,78.41
2579,72580,72.58
2580,141648,141.648
2581,94559,94.559
2582,80627,80.627
2583,77082,77.082
2584,113719,113.719
2585,76636,76.636
2586,262582,262.582
2587,76060,76.06
2588,91366,91.366
2589,77111,77.111
2590,75817,75.817
2591,95033,95.033
2592,87420,87.42
2593,83544,83.544
2594,121129,121.129
2595,81947,81.947
2596,81451,81.451
2597,82880,82.88
2598,77829,77.829
2599,72537,72.537
2600,249544,249.544
2601,75713,75.713
2602,103738,103.738
2603,114923,114.923
2604,78197,78.197
2605,96317,96.317
2606,93577,93.577
2607,78195,78.195
2608,80523,80.523
2609,109791,109.791
2610,92935,92.935
2611,94170,94.17
2612,67737,67.737
2613,79500,79.5
2614,99059,99.059
2615,97466,97.466
2616,139103,139.103
2617,92643,92.643
2618,299763,299.763
2619,117187,117.187
2620,71401,71.401
2621,101465,101.465
2622,83958,83.958
2623,116077,116.077
2624,87455,87.455
2625,84097,84.097
2626,94471,94.471
2627,124500,124.5
2628,80947,80.947
2629,81722,81.722
2630,67740,67.74
2631,101640,101.64
2632,88317,88.317
2633,118972,118.972
2634,80473,80.473
2635,70147,70.147
2636,88586,88.586
2637,85043,85.043
2638,158449,158.449
2639,150495,150.495
2640,110387,110.387
2641,160615,160.615
2642,562276,562.276
2643,155101,155.101
2644,122321,122.321
2645,85803,85.803
2646,287775,287.775
2647,87414,87.414
2648,92798,92.798
2649,106231,106.231
2650,78856,78.856
2651,87926,87.926
2652,87998,87.998
2653,106194,106.194
2654,93072,93.072
2655,92786,92.786
2656,101562,101.562
2657,97029,97.029
2658,90298,90.298
2659,99170,99.17
2660,95347,95.347
2661,116439,116.439
2662,98370,98.37
2663,99399,99.399
2664,94538,94.538
2665,218398,218.398
2666,78827,78.827
2667,82340,82.34
2668,111508,111.508
2669,95890,95.89
2670,89960,89.96
2671,85564,85.564
2672,85413,85.413
2673,245322,245.322
2674,116252,116.252
2675,75718,75.718
2676,83460,83.46
2677,82815,82.815
2678,87022,87.022
2679,79640,79.64
2680,74160,74.16
2681,85753,85.753
2682,112923,112.923
2683,103225,103.225
2684,83600,83.6
2685,80367,80.367
2686,86116,86.116
2687,106137,106.137
2688,85579,85.579
2689,79909,79.909
2690,79396,79.396
2691,91606,91.606
2692,75964,75.964
2693,79747,79.747
2694,325343,325.343
2695,78763,78.763
2696,86704,86.704
2697,83085,83.085
2698,88281,88.281
2699,81917,81.917
2700,105894,105.894
2701,112289,112.289
2702,76403,76.403
2703,91109,91.109
2704,109924,109.924
2705,77673,77.673
2706,80449,80.449
2707,72323,72.323
2708,90552,90.552
2709,73654,73.654
2710,68092,68.092
2711,105329,105.329
2712,74982,74.982
2713,76692,76.692
2714,79951,79.951
2715,76106,76.106
2716,99958,99.958
2717,98226,98.226
2718,81653,81.653
2719,101344,101.344
2720,187474,187.474
2721,76039,76.039
2722,89557,89.557
2723,88258,88.258
2724,79626,79.626
2725,81123,81.123
2726,92897,92.897
2727,104374,104.374
2728,439156,439.156
2729,71642,71.642
2730,71929,71.929
2731,68501,68.501
2732,84889,84.889
2733,132434,132.434
2734,175846,175.846
2735,79861,79.861
2736,105144,105.144
2737,121129,121.129
2738,142424,142.424
2739,93958,93.958
2740,100873,100.873
2741,125533,125.533
2742,96211,96.211
2743,129874,129.874
2744,120753,120.753
2745,101552,101.552
2746,132801,132.801
2747,90718,90.718
2748,142538,142.538
2749,415399,415.399
2750,87919,87.919
2751,130368,130.368
2752,89774,89.774
2753,92419,92.419
2754,185497,185.497
2755,104139,104.139
2756,247404,247.404
2757,92015,92.015
2758,108627,108.627
2759,88894,88.894
2760,105149,105.149
2761,100595,100.595
2762,95706,95.706
2763,101512,101.512
2764,86316,86.316
2765,75421,75.421
2766,287223,287.223
2767,107369,107.369
2768,119932,119.932
2769,84846,84.846
2770,79964,79.964
2771,78748,78.748
2772,97311,97.311
2773,108318,108.318
2774,72913,72.913
2775,103169,103.169
2776,78660,78.66
2777,84041,84.041
2778,93780,93.78
2779,80170,80.17
2780,95226,95.226
2781,108305,108.305
2782,75460,75.46
2783,80384,80.384
2784,130171,130.171
2785,93133,93.133
2786,90908,90.908
2787,82365,82.365
2788,390823,390.823
2789,93075,93.075
2790,87122,87.122
2791,101400,101.4
2792,85782,85.782
2793,85548,85.548
2794,77656,77.656
2795,191741,191.741
2796,84158,84.158
2797,246951,246.951
2798,83528,83.528
2799,106577,106.577
2800,247479,247.479
2801,85445,85.445
2802,109997,109.997
2803,77906,77.906
2804,77480,77.48
2805,92475,92.475
2806,81627,81.627
2807,100600,100.6
2808,92834,92.834
2809,69910,69.91
2810,74100,74.1
2811,96768,96.768
2812,86695,86.695
2813,92681,92.681
2814,88761,88.761
2815,162812,162.812
2816,74722,74.722
2817,86261,86.261
2818,109952,109.952
2819,113836,113.836
2820,75181,75.181
2821,80812,80.812
2822,598573,598.573
2823,126872,126.872
2824,88810,88.81
2825,87490,87.49
2826,83700,83.7
2827,291930,291.93
2828,83056,83.056
2829,108783,108.783
2830,78301,78.301
2831,80223,80.223
2832,73138,73.138
2833,79736,79.736
2834,98103,98.103
2835,91404,91.404
2836,681157,681.157
2837,88227,88.227
2838,98570,98.57
2839,107776,107.776
2840,96358,96.358
2841,99326,99.326
2842,87475,87.475
2843,97253,97.253
2844,114413,114.413
2845,78417,78.417
2846,121595,121.595
2847,119342,119.342
2848,107032,107.032
2849,127424,127.424
2850,101981,101.981
2851,109139,109.139
2852,100529,100.529
2853,101915,101.915
2854,121767,121.767
2855,112502,112.502
2856,318784,318.784
2857,96634,96.634
2858,102705,102.705
2859,117717,117.717
2860,105902,105.902
2861,103659,103.659
2862,102493,102.493
2863,100471,100.471
2864,118950,118.95
2865,83291,83.291
2866,78457,78.457
2867,74941,74.941
2868,86475,86.475
2869,448532,448.532
2870,161979,161.979
2871,102269,102.269
2872,94175,94.175
2873,96518,96.518
2874,89041,89.041
2875,76267,76.267
2876,102910,102.91
2877,80760,80.76
2878,86686,86.686
2879,99136,99.136
2880,588488,588.488
2881,116883,116.883
2882,93056,93.056
2883,88926,88.926
2884,450831,450.831
2885,85889,85.889
2886,574228,574.228
2887,83410,83.41
2888,88171,88.171
