packet_counter,decrypt_time_ns,decrypt_time_us
1485,49141,49.141
1486,47458,47.458
1487,49419,49.419
1488,69119,69.119
1489,63732,63.732
1490,58384,58.384
1491,47703,47.703
1492,51699,51.699
1493,49281,49.281
1494,47640,47.64
1495,49703,49.703
1496,44427,44.427
1497,52373,52.373
1498,52135,52.135
1499,47393,47.393
1500,51515,51.515
1501,44777,44.777
1502,54893,54.893
1503,51503,51.503
1504,49385,49.385
1505,62268,62.268
1506,53324,53.324
1507,71508,71.508
1508,66214,66.214
1509,56112,56.112
1510,62495,62.495
1511,55710,55.71
1512,74186,74.186
1513,58496,58.496
1514,41765,41.765
1515,62864,62.864
1516,46987,46.987
1517,62515,62.515
1518,105643,105.643
1519,49850,49.85
1520,67023,67.023
1521,50921,50.921
1522,75287,75.287
1523,74604,74.604
1524,63131,63.131
1525,65546,65.546
1526,52681,52.681
1527,86457,86.457
1528,68944,68.944
1529,62061,62.061
1530,67162,67.162
1531,55242,55.242
1532,76071,76.071
1533,64245,64.245
1534,51238,51.238
1535,50132,50.132
1536,54774,54.774
1537,51188,51.188
1538,52392,52.392
1539,74733,74.733
1540,68793,68.793
1541,51344,51.344
1542,48907,48.907
1543,44800,44.8
1544,54506,54.506
1545,53527,53.527
1546,47346,47.346
1547,76596,76.596
1548,62759,62.759
1549,48704,48.704
1550,59622,59.622
1551,41919,41.919
1552,48297,48.297
1553,48525,48.525
1554,41050,41.05
1555,52226,52.226
1556,40323,40.323
1557,53747,53.747
1558,63935,63.935
1559,48514,48.514
1560,60124,60.124
1561,49418,49.418
1562,51309,51.309
1563,47281,47.281
1564,53514,53.514
1565,47366,47.366
1566,43566,43.566
1567,49791,49.791
1568,61225,61.225
1569,38586,38.586
1570,49576,49.576
1571,39498,39.498
1572,45187,45.187
1573,46714,46.714
1574,48493,48.493
1575,46494,46.494
1576,41665,41.665
1577,50433,50.433
1578,47550,47.55
1579,42159,42.159
1580,46643,46.643
1581,40288,40.288
1582,62504,62.504
1583,52292,52.292
1584,60349,60.349
1585,52906,52.906
1586,47639,47.639
1587,48900,48.9
1588,57520,57.52
1589,40774,40.774
1590,82020,82.02
1591,61160,61.16
1592,62819,62.819
1593,50671,50.671
1594,49724,49.724
1595,47546,47.546
1596,222664,222.664
1597,52809,52.809
1598,53959,53.959
1599,53545,53.545
1600,53392,53.392
1601,44456,44.456
1602,49700,49.7
1603,48196,48.196
1604,44784,44.784
1605,61921,61.921
1606,51162,51.162
1607,121274,121.274
1608,59305,59.305
1609,55459,55.459
1610,82860,82.86
1611,63350,63.35
1612,77440,77.44
1613,62897,62.897
1614,45869,45.869
1615,54774,54.774
1616,57883,57.883
1617,68434,68.434
1618,57315,57.315
1619,50788,50.788
1620,64396,64.396
1621,50827,50.827
1622,74572,74.572
1623,65943,65.943
1624,46734,46.734
1625,65389,65.389
1626,55988,55.988
1627,64943,64.943
1628,67126,67.126
1629,45493,45.493
1630,67776,67.776
1631,50191,50.191
1632,65822,65.822
1633,78623,78.623
1634,49566,49.566
1635,54335,54.335
1636,45609,45.609
1637,53458,53.458
1638,56523,56.523
1639,46548,46.548
1640,45869,45.869
1641,71129,71.129
1642,83394,83.394
1643,104464,104.464
1644,48391,48.391
1645,49022,49.022
1646,46192,46.192
1647,72138,72.138
1648,58780,58.78
1649,64460,64.46
1650,54651,54.651
1651,47259,47.259
1652,47495,47.495
1653,56612,56.612
1654,54687,54.687
1655,47491,47.491
1656,38803,38.803
1657,45905,45.905
1658,52176,52.176
1659,48549,48.549
1660,60480,60.48
1661,54968,54.968
1662,49020,49.02
1663,55911,55.911
1664,54016,54.016
1665,52921,52.921
1666,60715,60.715
1667,47766,47.766
1668,64613,64.613
1669,43861,43.861
1670,45528,45.528
1671,51221,51.221
1672,45862,45.862
1673,55825,55.825
1674,39984,39.984
1675,47954,47.954
1676,39444,39.444
1677,45649,45.649
1678,46178,46.178
1679,48918,48.918
1680,62239,62.239
1681,41200,41.2
1682,47094,47.094
1683,64838,64.838
1684,44965,44.965
1685,76729,76.729
1686,50483,50.483
1687,52880,52.88
1688,47306,47.306
1689,48164,48.164
1690,46151,46.151
1691,44417,44.417
1692,74027,74.027
1693,119234,119.234
1694,51055,51.055
1695,60600,60.6
1696,42808,42.808
1697,50599,50.599
1698,50832,50.832
1699,55451,55.451
1700,53052,53.052
1701,44717,44.717
1702,49773,49.773
1703,49022,49.022
1704,46658,46.658
1705,60236,60.236
1706,52875,52.875
1707,70757,70.757
1708,60637,60.637
1709,59547,59.547
1710,70254,70.254
1711,62673,62.673
1712,79030,79.03
1713,52460,52.46
1714,51069,51.069
1715,55383,55.383
1716,50905,50.905
1717,116677,116.677
1718,66606,66.606
1719,53498,53.498
1720,72163,72.163
1721,48490,48.49
1722,71670,71.67
1723,54807,54.807
1724,43825,43.825
1725,71782,71.782
1726,47081,47.081
1727,68860,68.86
1728,64524,64.524
1729,50965,50.965
1730,77129,77.129
1731,49988,49.988
1732,82431,82.431
1733,114832,114.832
1734,48873,48.873
1735,57554,57.554
1736,40121,40.121
1737,45492,45.492
1738,43385,43.385
1739,40829,40.829
1740,43196,43.196
1741,51089,51.089
1742,50492,50.492
1743,145104,145.104
1744,49593,49.593
1745,51061,51.061
1746,46345,46.345
1747,72963,72.963
1748,78185,78.185
1749,63027,63.027
1750,57162,57.162
1751,55841,55.841
1752,57922,57.922
1753,66818,66.818
1754,43354,43.354
1755,44179,44.179
1756,40298,40.298
1757,61604,61.604
1758,51655,51.655
1759,53929,53.929
1760,62802,62.802
1761,72279,72.279
1762,70628,70.628
1763,106575,106.575
1764,65358,65.358
1765,52336,52.336
1766,47990,47.99
1767,55402,55.402
1768,47812,47.812
1769,59723,59.723
1770,49531,49.531
1771,44667,44.667
1772,48198,48.198
1773,56957,56.957
1774,61624,61.624
1775,46373,46.373
1776,42328,42.328
1777,47902,47.902
1778,59572,59.572
1779,45579,45.579
1780,51615,51.615
1781,43030,43.03
1782,56673,56.673
1783,106116,106.116
1784,42593,42.593
1785,50324,50.324
1786,48324,48.324
1787,53514,53.514
1788,75714,75.714
1789,49391,49.391
1790,52496,52.496
1791,44738,44.738
1792,59048,59.048
1793,62908,62.908
1794,108859,108.859
1795,56869,56.869
1796,52476,52.476
1797,55191,55.191
1798,58041,58.041
1799,50380,50.38
1800,72883,72.883
1801,52196,52.196
1802,52482,52.482
1803,61778,61.778
1804,42113,42.113
1805,66050,66.05
1806,53569,53.569
1807,88195,88.195
1808,64253,64.253
1809,63564,63.564
1810,62808,62.808
1811,59636,59.636
1812,70241,70.241
1813,63967,63.967
1814,49754,49.754
1815,53777,53.777
1816,50088,50.088
1817,66001,66.001
1818,60500,60.5
1819,51192,51.192
1820,66712,66.712
1821,53419,53.419
1822,68807,68.807
1823,62147,62.147
1824,47949,47.949
1825,63964,63.964
1826,50476,50.476
1827,115950,115.95
1828,63879,63.879
1829,59697,59.697
1830,60933,60.933
1831,53143,53.143
1832,69415,69.415
1833,64814,64.814
1834,49713,49.713
1835,50493,50.493
1836,43753,43.753
1837,49946,49.946
1838,42621,42.621
1839,42329,42.329
1840,50852,50.852
1841,38149,38.149
1842,43278,43.278
1843,113284,113.284
1844,77359,77.359
1845,113510,113.51
1846,59835,59.835
1847,71319,71.319
1848,69521,69.521
1849,53590,53.59
1850,52043,52.043
1851,48770,48.77
1852,51567,51.567
1853,48809,48.809
1854,41973,41.973
1855,49167,49.167
1856,40341,40.341
1857,104314,104.314
1858,47177,47.177
1859,37281,37.281
1860,56932,56.932
1861,48814,48.814
1862,48748,48.748
1863,99773,99.773
1864,59727,59.727
1865,52798,52.798
1866,41007,41.007
1867,48160,48.16
1868,49501,49.501
1869,39412,39.412
1870,44936,44.936
1871,42070,42.07
1872,46564,46.564
1873,47040,47.04
1874,40198,40.198
1875,43744,43.744
1876,37612,37.612
1877,45278,45.278
1878,45551,45.551
1879,44057,44.057
1880,42277,42.277
1881,40679,40.679
1882,49716,49.716
1883,106611,106.611
1884,50730,50.73
1885,49821,49.821
1886,44702,44.702
1887,57377,57.377
1888,49290,49.29
1889,50374,50.374
1890,46841,46.841
1891,44525,44.525
1892,47401,47.401
1893,57278,57.278
1894,54101,54.101
1895,90027,90.027
1896,56798,56.798
1897,54707,54.707
1898,55081,55.081
1899,51142,51.142
1900,323799,323.799
1901,46815,46.815
1902,47236,47.236
1903,48015,48.015
1904,41123,41.123
1905,67322,67.322
1906,57137,57.137
1907,85473,85.473
1908,63738,63.738
1909,69945,69.945
1910,64781,64.781
1911,62017,62.017
1912,95756,95.756
1913,104751,104.751
1914,39161,39.161
1915,54146,54.146
1916,48275,48.275
1917,57190,57.19
1918,80838,80.838
1919,65183,65.183
1920,65546,65.546
1921,52163,52.163
1922,75286,75.286
1923,60441,60.441
1924,49724,49.724
1925,65393,65.393
1926,51283,51.283
1927,65085,65.085
1928,81295,81.295
1929,53672,53.672
1930,63615,63.615
1931,64720,64.72
1932,74092,74.092
1933,61077,61.077
1934,57537,57.537
1935,61119,61.119
1936,46437,46.437
1937,46701,46.701
1938,50406,50.406
1939,45336,45.336
1940,43861,43.861
1941,41745,41.745
1942,47836,47.836
1943,56820,56.82
1944,48592,48.592
1945,49877,49.877
1946,74611,74.611
1947,73715,73.715
1948,60121,60.121
1949,55032,55.032
1950,50869,50.869
1951,49418,49.418
1952,48441,48.441
1953,49903,49.903
1954,45465,45.465
1955,46455,46.455
1956,48819,48.819
1957,50646,50.646
1958,46867,46.867
1959,43191,43.191
1960,58325,58.325
1961,49467,49.467
1962,50101,50.101
1963,49300,49.3
1964,49246,49.246
1965,54612,54.612
1966,49699,49.699
1967,48071,48.071
1968,48997,48.997
1969,40866,40.866
1970,52143,52.143
1971,46923,46.923
1972,78745,78.745
1973,82803,82.803
1974,52449,52.449
1975,49594,49.594
1976,44473,44.473
1977,104830,104.83
1978,46648,46.648
1979,41175,41.175
1980,44809,44.809
1981,40502,40.502
1982,63107,63.107
1983,66704,66.704
1984,58732,58.732
1985,52468,52.468
1986,47649,47.649
1987,48890,48.89
1988,51205,51.205
1989,43155,43.155
1990,47935,47.935
1991,42892,42.892
1992,49778,49.778
1993,97891,97.891
1994,284379,284.379
1995,102480,102.48
1996,43874,43.874
1997,70616,70.616
1998,58907,58.907
1999,54912,54.912
2000,62460,62.46
2001,99279,99.279
2002,55393,55.393
2003,59412,59.412
2004,47952,47.952
2005,61684,61.684
2006,61162,61.162
2007,56126,56.126
2008,70607,70.607
2009,56588,56.588
2010,58539,58.539
2011,72328,72.328
2012,54845,54.845
2013,54722,54.722
2014,56141,56.141
2015,64669,64.669
2016,61193,61.193
2017,58549,58.549
2018,63478,63.478
2019,59661,59.661
2020,76970,76.97
2021,66115,66.115
2022,74727,74.727
2023,69290,69.29
2024,73473,73.473
2025,78323,78.323
2026,66018,66.018
2027,64592,64.592
2028,57817,57.817
2029,60960,60.96
2030,66881,66.881
2031,92345,92.345
2032,53291,53.291
2033,54693,54.693
2034,51543,51.543
2035,59664,59.664
2036,55550,55.55
2037,57744,57.744
2038,57798,57.798
2039,61005,61.005
2040,59709,59.709
2041,53887,53.887
2042,58840,58.84
2043,54081,54.081
2044,55801,55.801
2045,83862,83.862
2046,96479,96.479
2047,64078,64.078
2048,91371,91.371
2049,83550,83.55
2050,75928,75.928
2051,97001,97.001
2052,84327,84.327
2053,71116,71.116
2054,62498,62.498
2055,68134,68.134
2056,68830,68.83
2057,78859,78.859
2058,72149,72.149
2059,90055,90.055
2060,78943,78.943
2061,81643,81.643
2062,74719,74.719
2063,60341,60.341
2064,62213,62.213
2065,82111,82.111
2066,91282,91.282
2067,73501,73.501
2068,142223,142.223
2069,73664,73.664
2070,87690,87.69
2071,79512,79.512
2072,71083,71.083
2073,81781,81.781
2074,76935,76.935
2075,286793,286.793
2076,90895,90.895
2077,59973,59.973
2078,59593,59.593
2079,50869,50.869
2080,63972,63.972
2081,58557,58.557
2082,60158,60.158
2083,55123,55.123
2084,48307,48.307
2085,147159,147.159
2086,64327,64.327
2087,62779,62.779
2088,84136,84.136
2089,58711,58.711
2090,62631,62.631
2091,58646,58.646
2092,59891,59.891
2093,56078,56.078
2094,66912,66.912
2095,73836,73.836
2096,306226,306.226
2097,59113,59.113
2098,67219,67.219
2099,59219,59.219
2100,240163,240.163
2101,68704,68.704
2102,81559,81.559
2103,66443,66.443
2104,66828,66.828
2105,67057,67.057
2106,80220,80.22
2107,81362,81.362
2108,69337,69.337
2109,72224,72.224
2110,64174,64.174
2111,59104,59.104
2112,55455,55.455
2113,104216,104.216
2114,62527,62.527
2115,61253,61.253
2116,72357,72.357
2117,55236,55.236
2118,58739,58.739
2119,52674,52.674
2120,60961,60.961
2121,62595,62.595
2122,62875,62.875
2123,64169,64.169
2124,83493,83.493
2125,86043,86.043
2126,81209,81.209
2127,78314,78.314
2128,68186,68.186
2129,65768,65.768
2130,67906,67.906
2131,76382,76.382
2132,63276,63.276
2133,66792,66.792
2134,55691,55.691
2135,79980,79.98
2136,57133,57.133
2137,50523,50.523
2138,58061,58.061
2139,56698,56.698
2140,230849,230.849
2141,62233,62.233
2142,59506,59.506
2143,69703,69.703
2144,51821,51.821
2145,75955,75.955
2146,77256,77.256
2147,67742,67.742
2148,83804,83.804
2149,80620,80.62
2150,86264,86.264
2151,81559,81.559
2152,71378,71.378
2153,71437,71.437
2154,68055,68.055
2155,73822,73.822
2156,92175,92.175
2157,81611,81.611
2158,74837,74.837
2159,60511,60.511
2160,82638,82.638
2161,82956,82.956
2162,70057,70.057
2163,59140,59.14
2164,77430,77.43
2165,72089,72.089
2166,96895,96.895
2167,70914,70.914
2168,73848,73.848
2169,74745,74.745
2170,75724,75.724
2171,77722,77.722
2172,71497,71.497
2173,74689,74.689
2174,69906,69.906
2175,82295,82.295
2176,70971,70.971
2177,56603,56.603
2178,57213,57.213
2179,58301,58.301
2180,109910,109.91
2181,58716,58.716
2182,61254,61.254
2183,63284,63.284
2184,47889,47.889
2185,60807,60.807
2186,65506,65.506
2187,59116,59.116
2188,86111,86.111
2189,94958,94.958
2190,68992,68.992
2191,66850,66.85
2192,50285,50.285
2193,50240,50.24
2194,56931,56.931
2195,53925,53.925
2196,56822,56.822
2197,108497,108.497
2198,62878,62.878
2199,67954,67.954
2200,69338,69.338
2201,66135,66.135
2202,66633,66.633
2203,62608,62.608
2204,51546,51.546
2205,66238,66.238
2206,86915,86.915
2207,53047,53.047
2208,57262,57.262
2209,55321,55.321
2210,60423,60.423
2211,61980,61.98
2212,60777,60.777
2213,60681,60.681
2214,61977,61.977
2215,63549,63.549
2216,65742,65.742
2217,53524,53.524
2218,56148,56.148
2219,57207,57.207
2220,63020,63.02
2221,65502,65.502
2222,58751,58.751
2223,56060,56.06
2224,66991,66.991
2225,79215,79.215
2226,88617,88.617
2227,105432,105.432
2228,311210,311.21
2229,72987,72.987
2230,70686,70.686
2231,78227,78.227
2232,65523,65.523
2233,58171,58.171
2234,57818,57.818
2235,80307,80.307
2236,127696,127.696
2237,72358,72.358
2238,76552,76.552
2239,48920,48.92
2240,59334,59.334
2241,44795,44.795
2242,37348,37.348
2243,67628,67.628
2244,40899,40.899
2245,60911,60.911
2246,55017,55.017
2247,61504,61.504
2248,158651,158.651
2249,56568,56.568
2250,67241,67.241
2251,53736,53.736
2252,61326,61.326
2253,46701,46.701
2254,43122,43.122
2255,62957,62.957
2256,102509,102.509
2257,42741,42.741
2258,68575,68.575
2259,51214,51.214
2260,68520,68.52
2261,151460,151.46
2262,46525,46.525
2263,66125,66.125
2264,74982,74.982
2265,75981,75.981
2266,74002,74.002
2267,68165,68.165
2268,67544,67.544
2269,51932,51.932
2270,71850,71.85
2271,119093,119.093
2272,48726,48.726
2273,50750,50.75
2274,43496,43.496
2275,65430,65.43
2276,81859,81.859
2277,85995,85.995
2278,68155,68.155
2279,54037,54.037
2280,53812,53.812
2281,107515,107.515
2282,44727,44.727
2283,49819,49.819
2284,43273,43.273
2285,68427,68.427
2286,50005,50.005
2287,51915,51.915
2288,75432,75.432
2289,74159,74.159
2290,56753,56.753
2291,53909,53.909
2292,53949,53.949
2293,99580,99.58
2294,43827,43.827
2295,47754,47.754
2296,47838,47.838
2297,42161,42.161
2298,57130,57.13
2299,47680,47.68
2300,74529,74.529
2301,72844,72.844
2302,51095,51.095
2303,54031,54.031
2304,44799,44.799
2305,45782,45.782
2306,84542,84.542
2307,56727,56.727
2308,49211,49.211
2309,41700,41.7
2310,58420,58.42
2311,55286,55.286
2312,40989,40.989
2313,60026,60.026
2314,40560,40.56
2315,100160,100.16
2316,112352,112.352
2317,40740,40.74
2318,43600,43.6
2319,40516,40.516
2320,43386,43.386
2321,45341,45.341
2322,41257,41.257
2323,81278,81.278
2324,42459,42.459
2325,57277,57.277
2326,65418,65.418
2327,71265,71.265
2328,65089,65.089
2329,59025,59.025
2330,62281,62.281
2331,49573,49.573
2332,38387,38.387
2333,44693,44.693
2334,41258,41.258
2335,67252,67.252
2336,116291,116.291
2337,85895,85.895
2338,47852,47.852
2339,45109,45.109
2340,42785,42.785
2341,57887,57.887
2342,44470,44.47
2343,43045,43.045
2344,39330,39.33
2345,85243,85.243
2346,77426,77.426
2347,47518,47.518
2348,68350,68.35
2349,63888,63.888
2350,68789,68.789
2351,63887,63.887
2352,56707,56.707
2353,66511,66.511
2354,47129,47.129
2355,70844,70.844
2356,65789,65.789
2357,45628,45.628
2358,66015,66.015
2359,60689,60.689
2360,68611,68.611
2361,69648,69.648
2362,59116,59.116
2363,61157,61.157
2364,48014,48.014
2365,64696,64.696
2366,74890,74.89
2367,66300,66.3
2368,65733,65.733
2369,74927,74.927
2370,67148,67.148
2371,60714,60.714
2372,55546,55.546
2373,63907,63.907
2374,51191,51.191
2375,50065,50.065
2376,48249,48.249
2377,112370,112.37
2378,67717,67.717
2379,61648,61.648
2380,48074,48.074
2381,54490,54.49
2382,48090,48.09
2383,50327,50.327
2384,41719,41.719
2385,45564,45.564
2386,47030,47.03
2387,56665,56.665
2388,75210,75.21
2389,59165,59.165
2390,55429,55.429
2391,54613,54.613
2392,46199,46.199
2393,50934,50.934
2394,44473,44.473
2395,46041,46.041
2396,46753,46.753
2397,42934,42.934
2398,98403,98.403
2399,49515,49.515
2400,62548,62.548
2401,65559,65.559
2402,52674,52.674
2403,49096,49.096
2404,41452,41.452
2405,101295,101.295
2406,47170,47.17
2407,46170,46.17
2408,74364,74.364
2409,78008,78.008
2410,103035,103.035
2411,106592,106.592
2412,123112,123.112
2413,77710,77.71
2414,60116,60.116
2415,84396,84.396
2416,56248,56.248
2417,55150,55.15
2418,50120,50.12
2419,130472,130.472
2420,85885,85.885
2421,70921,70.921
2422,69446,69.446
2423,60173,60.173
2424,49052,49.052
2425,63402,63.402
2426,71833,71.833
2427,92524,92.524
2428,85973,85.973
2429,68795,68.795
2430,64644,64.644
2431,66384,66.384
2432,128105,128.105
2433,76844,76.844
2434,58385,58.385
2435,60879,60.879
2436,51150,51.15
2437,51570,51.57
2438,52382,52.382
2439,40794,40.794
2440,55848,55.848
2441,60825,60.825
2442,41787,41.787
2443,43582,43.582
2444,41004,41.004
2445,59903,59.903
2446,57688,57.688
2447,60674,60.674
2448,70813,70.813
2449,69984,69.984
2450,68467,68.467
2451,65129,65.129
2452,47131,47.131
2453,46785,46.785
2454,43925,43.925
2455,57208,57.208
2456,54424,54.424
2457,60788,60.788
2458,64076,64.076
2459,60899,60.899
2460,65145,65.145
2461,62346,62.346
2462,53332,53.332
2463,47219,47.219
2464,45535,45.535
2465,69097,69.097
2466,60764,60.764
2467,60976,60.976
2468,70863,70.863
2469,58005,58.005
2470,64367,64.367
2471,60875,60.875
2472,51874,51.874
2473,46439,46.439
2474,40872,40.872
2475,64220,64.22
2476,85356,85.356
2477,78236,78.236
2478,54582,54.582
2479,74955,74.955
2480,66257,66.257
2481,62978,62.978
2482,59518,59.518
2483,76080,76.08
2484,46077,46.077
2485,54486,54.486
2486,57082,57.082
2487,51338,51.338
2488,74937,74.937
2489,88636,88.636
2490,55758,55.758
2491,50935,50.935
2492,53192,53.192
2493,78513,78.513
2494,39829,39.829
2495,52948,52.948
2496,50772,50.772
2497,43796,43.796
2498,73317,73.317
2499,55547,55.547
2500,63744,63.744
2501,58107,58.107
2502,67634,67.634
2503,56945,56.945
2504,46445,46.445
2505,46143,46.143
2506,46549,46.549
2507,42058,42.058
2508,46403,46.403
2509,49917,49.917
2510,54148,54.148
2511,55411,55.411
2512,52465,52.465
2513,52377,52.377
2514,45176,45.176
2515,48902,48.902
2516,45345,45.345
2517,45329,45.329
2518,45584,45.584
2519,40308,40.308
2520,50238,50.238
2521,47514,47.514
2522,50298,50.298
2523,45642,45.642
2524,46484,46.484
2525,52916,52.916
2526,79655,79.655
2527,68376,68.376
2528,51617,51.617
2529,51912,51.912
2530,75820,75.82
2531,75878,75.878
2532,74627,74.627
2533,59861,59.861
2534,50649,50.649
2535,48248,48.248
2536,46850,46.85
2537,44482,44.482
2538,46628,46.628
2539,39405,39.405
2540,43349,43.349
2541,42306,42.306
2542,46611,46.611
2543,44009,44.009
2544,40884,40.884
2545,61135,61.135
2546,55764,55.764
2547,81703,81.703
2548,75590,75.59
2549,69418,69.418
2550,66789,66.789
2551,78025,78.025
2552,50639,50.639
2553,49990,49.99
2554,44739,44.739
2555,57994,57.994
2556,50370,50.37
2557,75417,75.417
2558,63975,63.975
2559,65738,65.738
2560,66828,66.828
2561,64167,64.167
2562,48217,48.217
2563,47088,47.088
2564,44342,44.342
2565,65623,65.623
2566,54367,54.367
2567,70887,70.887
2568,66331,66.331
2569,71880,71.88
2570,64529,64.529
2571,72356,72.356
2572,50668,50.668
2573,54699,54.699
2574,43139,43.139
2575,49347,49.347
2576,51343,51.343
2577,53580,53.58
2578,53916,53.916
2579,105468,105.468
2580,47310,47.31
2581,86827,86.827
2582,58640,58.64
2583,114399,114.399
2584,48968,48.968
2585,50101,50.101
2586,43584,43.584
2587,103607,103.607
2588,73142,73.142
2589,70848,70.848
2590,66561,66.561
2591,67128,67.128
2592,49582,49.582
2593,46133,46.133
2594,79351,79.351
2595,70898,70.898
2596,58562,58.562
2597,62481,62.481
2598,79372,79.372
2599,62515,62.515
2600,77845,77.845
2601,58805,58.805
2602,57796,57.796
2603,52479,52.479
2604,46218,46.218
2605,49996,49.996
2606,71445,71.445
2607,48453,48.453
2608,46728,46.728
2609,43051,43.051
2610,85923,85.923
2611,141486,141.486
2612,54821,54.821
2613,52426,52.426
2614,43975,43.975
2615,54942,54.942
2616,47206,47.206
2617,56767,56.767
2618,52770,52.77
2619,61358,61.358
2620,47294,47.294
2621,47658,47.658
2622,44831,44.831
2623,102999,102.999
2624,44293,44.293
2625,52330,52.33
2626,50550,50.55
2627,62615,62.615
2628,52020,52.02
2629,48282,48.282
2630,94968,94.968
2631,66426,66.426
2632,71294,71.294
2633,70924,70.924
2634,69444,69.444
2635,65311,65.311
2636,55865,55.865
2637,55168,55.168
2638,51546,51.546
2639,47830,47.83
2640,47534,47.534
2641,44055,44.055
2642,47067,47.067
2643,44020,44.02
2644,42111,42.111
2645,62496,62.496
2646,70827,70.827
2647,110308,110.308
2648,71996,71.996
2649,66517,66.517
2650,80136,80.136
2651,117250,117.25
2652,47901,47.901
2653,55628,55.628
2654,52455,52.455
2655,56881,56.881
2656,51929,51.929
2657,59059,59.059
2658,65006,65.006
2659,45531,45.531
2660,68076,68.076
2661,61841,61.841
2662,59078,59.078
2663,56843,56.843
2664,40148,40.148
2665,63276,63.276
2666,51758,51.758
2667,73980,73.98
2668,68382,68.382
2669,60225,60.225
2670,67449,67.449
2671,57580,57.58
2672,49697,49.697
2673,54971,54.971
2674,51118,51.118
2675,48961,48.961
2676,46443,46.443
2677,47990,47.99
2678,45781,45.781
2679,40944,40.944
2680,43619,43.619
2681,41313,41.313
2682,73411,73.411
2683,90976,90.976
2684,54615,54.615
2685,50954,50.954
2686,47203,47.203
2687,50400,50.4
2688,82643,82.643
2689,63530,63.53
2690,61465,61.465
2691,51776,51.776
2692,48029,48.029
2693,47861,47.861
2694,37289,37.289
2695,48535,48.535
2696,42559,42.559
2697,58978,58.978
2698,70558,70.558
2699,64894,64.894
2700,73890,73.89
2701,63785,63.785
2702,89397,89.397
2703,55949,55.949
2704,44490,44.49
2705,47210,47.21
2706,46101,46.101
2707,82664,82.664
2708,55991,55.991
2709,46761,46.761
2710,56228,56.228
2711,45866,45.866
2712,46824,46.824
2713,46701,46.701
2714,38497,38.497
2715,44236,44.236
2716,38320,38.32
2717,48852,48.852
2718,71538,71.538
2719,59493,59.493
2720,56946,56.946
2721,57955,57.955
2722,52791,52.791
2723,49094,49.094
2724,42097,42.097
2725,61824,61.824
2726,50747,50.747
2727,65379,65.379
2728,56249,56.249
2729,54171,54.171
2730,52728,52.728
2731,57971,57.971
2732,61348,61.348
2733,76142,76.142
2734,57983,57.983
2735,57822,57.822
2736,44521,44.521
2737,46612,46.612
2738,60191,60.191
2739,51899,51.899
2740,41117,41.117
2741,39460,39.46
2742,42521,42.521
2743,43956,43.956
2744,40749,40.749
2745,60051,60.051
2746,46688,46.688
2747,60291,60.291
2748,73649,73.649
2749,65268,65.268
2750,77830,77.83
2751,70792,70.792
2752,46838,46.838
2753,49777,49.777
2754,46168,46.168
2755,58412,58.412
2756,50075,50.075
2757,64707,64.707
2758,67071,67.071
2759,62756,62.756
2760,63329,63.329
2761,54568,54.568
2762,53339,53.339
2763,53273,53.273
2764,43857,43.857
2765,65098,65.098
2766,50544,50.544
2767,89029,89.029
2768,64707,64.707
2769,57454,57.454
2770,64978,64.978
2771,53405,53.405
2772,52234,52.234
2773,52647,52.647
2774,54396,54.396
2775,48615,48.615
2776,39368,39.368
2777,56777,56.777
2778,50646,50.646
2779,41938,41.938
2780,44867,44.867
2781,49678,49.678
2782,66564,66.564
2783,54873,54.873
2784,70350,70.35
2785,64324,64.324
2786,48362,48.362
2787,57055,57.055
2788,70759,70.759
2789,59726,59.726
2790,62197,62.197
2791,62519,62.519
2792,59667,59.667
2793,55170,55.17
2794,55880,55.88
2795,49661,49.661
2796,43163,43.163
2797,49013,49.013
2798,70409,70.409
2799,50479,50.479
2800,62680,62.68
2801,53738,53.738
2802,61489,61.489
2803,49847,49.847
2804,45065,45.065
2805,51735,51.735
2806,46194,46.194
2807,63315,63.315
2808,47829,47.829
2809,41035,41.035
2810,482077,482.077
2811,55675,55.675
2812,75133,75.133
2813,56950,56.95
2814,47093,47.093
2815,48050,48.05
2816,43864,43.864
2817,48112,48.112
2818,46030,46.03
2819,40509,40.509
2820,45206,45.206
2821,41979,41.979
2822,47546,47.546
2823,57771,57.771
2824,46040,46.04
2825,48709,48.709
2826,41000,41.0
2827,67798,67.798
2828,53587,53.587
2829,45904,45.904
2830,47476,47.476
2831,40924,40.924
2832,45987,45.987
2833,56901,56.901
2834,56062,56.062
2835,92481,92.481
2836,69577,69.577
2837,54839,54.839
2838,54013,54.013
2839,45850,45.85
2840,47381,47.381
2841,41234,41.234
2842,42291,42.291
2843,44993,44.993
2844,42852,42.852
2845,60918,60.918
2846,47578,47.578
2847,56711,56.711
2848,70272,70.272
2849,60431,60.431
2850,63257,63.257
2851,54178,54.178
2852,51230,51.23
2853,112323,112.323
2854,49194,49.194
2855,54828,54.828
2856,45550,45.55
2857,59190,59.19
2858,81970,81.97
2859,56579,56.579
2860,61802,61.802
2861,45686,45.686
2862,49091,49.091
2863,49091,49.091
2864,40643,40.643
2865,78113,78.113
2866,50021,50.021
2867,74622,74.622
2868,77970,77.97
2869,62506,62.506
2870,67630,67.63
2871,50225,50.225
2872,45956,45.956
2873,50707,50.707
2874,40877,40.877
2875,48881,48.881
2876,39046,39.046
2877,59788,59.788
2878,50363,50.363
2879,41989,41.989
2880,46054,46.054
2881,41772,41.772
