packet_counter,encrypt_time_ns,encrypt_time_us
199,147641,147.641
200,84163,84.163
201,80528,80.528
202,85870,85.87
203,75010,75.01
204,65510,65.51
205,69324,69.324
206,63019,63.019
207,107011,107.011
208,95733,95.733
209,76684,76.684
210,64915,64.915
211,74664,74.664
212,63829,63.829
213,56428,56.428
214,58771,58.771
215,101963,101.963
216,75452,75.452
217,71951,71.951
218,84088,84.088
219,69162,69.162
220,75661,75.661
221,70205,70.205
222,68014,68.014
223,67882,67.882
224,90649,90.649
225,77128,77.128
226,70881,70.881
227,115617,115.617
228,111338,111.338
229,119314,119.314
230,120093,120.093
231,101322,101.322
232,112051,112.051
233,201131,201.131
234,103519,103.519
235,98738,98.738
236,77669,77.669
237,111699,111.699
238,140598,140.598
239,64311,64.311
240,109471,109.471
241,87944,87.944
242,97087,97.087
243,115044,115.044
244,73938,73.938
245,79417,79.417
246,66562,66.562
247,120242,120.242
248,119437,119.437
249,117201,117.201
250,165541,165.541
251,68794,68.794
252,93420,93.42
253,103665,103.665
254,60825,60.825
255,62247,62.247
256,55852,55.852
257,54719,54.719
258,67654,67.654
259,95900,95.9
260,69353,69.353
261,84721,84.721
262,87794,87.794
263,158536,158.536
264,87362,87.362
265,66625,66.625
266,86238,86.238
267,80783,80.783
268,60674,60.674
269,58100,58.1
270,66727,66.727
271,92360,92.36
272,89553,89.553
273,93437,93.437
274,64283,64.283
275,93800,93.8
276,57476,57.476
277,86973,86.973
278,59715,59.715
279,69411,69.411
280,61774,61.774
281,61621,61.621
282,82818,82.818
283,63758,63.758
284,137327,137.327
285,100209,100.209
286,72147,72.147
287,87783,87.783
288,98526,98.526
289,55451,55.451
290,62340,62.34
291,56792,56.792
292,66749,66.749
293,64008,64.008
294,75444,75.444
295,76429,76.429
296,66819,66.819
297,74116,74.116
298,72437,72.437
299,62987,62.987
300,78705,78.705
301,145077,145.077
302,69296,69.296
303,87013,87.013
304,70015,70.015
305,100762,100.762
306,82445,82.445
307,97099,97.099
308,71356,71.356
309,73818,73.818
310,77059,77.059
311,65341,65.341
312,95382,95.382
313,71781,71.781
314,70960,70.96
315,95798,95.798
316,65846,65.846
317,67401,67.401
318,218294,218.294
319,85964,85.964
320,61507,61.507
321,78884,78.884
322,76624,76.624
323,62157,62.157
324,77580,77.58
325,77869,77.869
326,74043,74.043
327,102089,102.089
328,100730,100.73
329,108818,108.818
330,89038,89.038
331,93749,93.749
332,118330,118.33
333,91230,91.23
334,86297,86.297
335,154526,154.526
336,87507,87.507
337,114468,114.468
338,100528,100.528
339,78062,78.062
340,102219,102.219
341,84938,84.938
342,106651,106.651
343,86964,86.964
344,111706,111.706
345,85870,85.87
346,74601,74.601
347,97774,97.774
348,108091,108.091
349,98958,98.958
350,124249,124.249
351,115702,115.702
352,99788,99.788
353,118881,118.881
354,96926,96.926
355,71893,71.893
356,62310,62.31
357,78484,78.484
358,111805,111.805
359,61557,61.557
360,65247,65.247
361,54802,54.802
362,62945,62.945
363,84111,84.111
364,61369,61.369
365,65717,65.717
366,62545,62.545
367,73859,73.859
368,125876,125.876
369,73793,73.793
370,80676,80.676
371,62452,62.452
372,64688,64.688
373,81569,81.569
374,81980,81.98
375,78338,78.338
376,81082,81.082
377,79577,79.577
378,152198,152.198
379,75746,75.746
380,83889,83.889
381,87602,87.602
382,75160,75.16
383,135554,135.554
384,72685,72.685
385,141955,141.955
386,110705,110.705
387,91892,91.892
388,153936,153.936
389,92366,92.366
390,74798,74.798
391,70975,70.975
392,76720,76.72
393,133404,133.404
394,72981,72.981
395,73624,73.624
396,70539,70.539
397,72666,72.666
398,111673,111.673
399,84726,84.726
400,68466,68.466
401,58196,58.196
402,68769,68.769
403,61342,61.342
404,71489,71.489
405,136134,136.134
406,75608,75.608
407,97807,97.807
408,72733,72.733
409,83171,83.171
410,85549,85.549
411,76463,76.463
412,84045,84.045
413,91335,91.335
414,93003,93.003
415,77830,77.83
416,69039,69.039
417,75334,75.334
418,89198,89.198
419,60110,60.11
420,80820,80.82
421,81017,81.017
422,64011,64.011
423,68876,68.876
424,81057,81.057
425,97082,97.082
426,64696,64.696
427,85665,85.665
428,147148,147.148
429,86591,86.591
430,84943,84.943
431,121335,121.335
432,103466,103.466
433,136701,136.701
434,102538,102.538
435,110079,110.079
436,103939,103.939
437,104659,104.659
438,114817,114.817
439,79277,79.277
440,143760,143.76
441,73682,73.682
442,87550,87.55
443,93377,93.377
444,86325,86.325
445,74572,74.572
446,73675,73.675
447,120809,120.809
448,76216,76.216
449,147028,147.028
450,107251,107.251
451,71531,71.531
452,94409,94.409
453,182362,182.362
454,71908,71.908
455,79613,79.613
456,67517,67.517
457,90307,90.307
458,144728,144.728
459,77864,77.864
460,79007,79.007
461,90169,90.169
462,79722,79.722
463,78726,78.726
464,89192,89.192
465,85986,85.986
466,69713,69.713
467,114413,114.413
468,74846,74.846
469,70265,70.265
470,69269,69.269
471,60005,60.005
472,69093,69.093
473,72316,72.316
474,63849,63.849
475,69419,69.419
476,52670,52.67
477,85221,85.221
478,75913,75.913
479,83506,83.506
480,66182,66.182
481,78958,78.958
482,66907,66.907
483,82277,82.277
484,70171,70.171
485,66227,66.227
486,85390,85.39
487,73910,73.91
488,156731,156.731
489,77721,77.721
490,69314,69.314
491,62094,62.094
492,67100,67.1
493,60260,60.26
494,75163,75.163
495,81517,81.517
496,71948,71.948
497,93484,93.484
498,73693,73.693
499,74258,74.258
500,90666,90.666
501,87332,87.332
502,143395,143.395
503,82064,82.064
504,96339,96.339
505,107078,107.078
506,69525,69.525
507,90215,90.215
508,69135,69.135
509,61175,61.175
510,87544,87.544
511,73243,73.243
512,80329,80.329
513,73527,73.527
514,64678,64.678
515,66214,66.214
516,59499,59.499
517,72958,72.958
518,62789,62.789
519,69849,69.849
520,62663,62.663
521,53084,53.084
522,69584,69.584
523,60999,60.999
524,65355,65.355
525,72533,72.533
526,58302,58.302
527,94799,94.799
528,112275,112.275
529,98738,98.738
530,96534,96.534
531,86323,86.323
532,105259,105.259
533,118273,118.273
534,103801,103.801
535,148127,148.127
536,75462,75.462
537,93980,93.98
538,105318,105.318
539,122243,122.243
540,130633,130.633
541,105604,105.604
542,96905,96.905
543,91005,91.005
544,72886,72.886
545,69127,69.127
546,59207,59.207
547,92360,92.36
548,71279,71.279
549,158190,158.19
550,101187,101.187
551,107784,107.784
552,87763,87.763
553,68279,68.279
554,72332,72.332
555,80125,80.125
556,53589,53.589
557,57147,57.147
558,73517,73.517
559,99222,99.222
560,60841,60.841
561,56727,56.727
562,60677,60.677
563,66239,66.239
564,62892,62.892
565,90117,90.117
566,60772,60.772
567,99030,99.03
568,54525,54.525
569,72041,72.041
570,79892,79.892
571,76795,76.795
572,74905,74.905
573,102850,102.85
574,81306,81.306
575,93793,93.793
576,93215,93.215
577,120340,120.34
578,70452,70.452
579,112809,112.809
580,83679,83.679
581,89247,89.247
582,81474,81.474
583,81481,81.481
584,82555,82.555
585,120747,120.747
586,64628,64.628
587,60444,60.444
588,75776,75.776
589,107583,107.583
590,92821,92.821
591,92780,92.78
592,77187,77.187
593,67953,67.953
594,68404,68.404
595,82313,82.313
596,61478,61.478
597,80993,80.993
598,77431,77.431
599,78129,78.129
600,72495,72.495
601,61502,61.502
602,81028,81.028
603,65296,65.296
604,88332,88.332
605,109068,109.068
606,78134,78.134
607,98941,98.941
608,66003,66.003
609,65917,65.917
610,74677,74.677
611,91179,91.179
612,78065,78.065
613,69519,69.519
614,80474,80.474
615,102234,102.234
616,69873,69.873
617,78091,78.091
618,66867,66.867
619,62240,62.24
620,66475,66.475
621,82124,82.124
622,59830,59.83
623,68757,68.757
624,57535,57.535
625,77701,77.701
626,127820,127.82
627,133811,133.811
628,68216,68.216
629,280150,280.15
630,105402,105.402
631,99295,99.295
632,107820,107.82
633,73102,73.102
634,71804,71.804
635,79437,79.437
636,81293,81.293
637,81977,81.977
638,69218,69.218
639,92416,92.416
640,151152,151.152
641,111208,111.208
642,98531,98.531
643,74766,74.766
644,76191,76.191
645,104409,104.409
646,69072,69.072
647,98562,98.562
648,87384,87.384
649,107004,107.004
650,149394,149.394
651,100049,100.049
652,94409,94.409
653,98550,98.55
654,79623,79.623
655,93171,93.171
656,66082,66.082
657,75185,75.185
658,63681,63.681
659,80915,80.915
660,134882,134.882
661,59240,59.24
662,70688,70.688
663,71377,71.377
664,64557,64.557
665,88965,88.965
666,67838,67.838
667,109241,109.241
668,69913,69.913
669,80691,80.691
670,108686,108.686
671,1202545,1202.545
672,104301,104.301
673,84182,84.182
674,64149,64.149
675,154046,154.046
676,58664,58.664
677,63952,63.952
678,55041,55.041
679,81078,81.078
680,69592,69.592
681,71277,71.277
682,73334,73.334
683,69850,69.85
684,71930,71.93
685,116444,116.444
686,69507,69.507
687,73870,73.87
688,71612,71.612
689,70830,70.83
690,73841,73.841
691,84435,84.435
692,124619,124.619
693,109536,109.536
694,87560,87.56
695,96280,96.28
696,77365,77.365
697,81447,81.447
698,84830,84.83
699,89943,89.943
700,77525,77.525
701,64339,64.339
702,75855,75.855
703,61494,61.494
704,70908,70.908
705,88082,88.082
706,67854,67.854
707,65046,65.046
708,54547,54.547
709,149086,149.086
710,151164,151.164
711,96007,96.007
712,69723,69.723
713,90730,90.73
714,78870,78.87
715,76564,76.564
716,73506,73.506
717,99047,99.047
718,71077,71.077
719,84764,84.764
720,125244,125.244
721,88627,88.627
722,70785,70.785
723,83380,83.38
724,59793,59.793
725,53879,53.879
726,61331,61.331
727,97557,97.557
728,78250,78.25
729,79941,79.941
730,121373,121.373
731,101007,101.007
732,111442,111.442
733,67529,67.529
734,94228,94.228
735,85098,85.098
736,87593,87.593
737,148579,148.579
738,130418,130.418
739,130310,130.31
740,125316,125.316
741,153152,153.152
742,166115,166.115
743,127246,127.246
744,71970,71.97
745,81335,81.335
746,93762,93.762
747,95900,95.9
748,65898,65.898
749,118427,118.427
750,117986,117.986
751,81894,81.894
752,107493,107.493
753,101981,101.981
754,76754,76.754
755,85476,85.476
756,65798,65.798
757,77779,77.779
758,67028,67.028
759,83853,83.853
760,69753,69.753
761,56192,56.192
762,58350,58.35
763,55976,55.976
764,65877,65.877
765,73806,73.806
766,54004,54.004
767,58879,58.879
768,61614,61.614
769,92450,92.45
770,75181,75.181
771,84907,84.907
772,92598,92.598
773,79221,79.221
774,74602,74.602
775,73866,73.866
776,69119,69.119
777,69837,69.837
778,66103,66.103
779,78077,78.077
780,84921,84.921
781,67314,67.314
782,72289,72.289
783,72514,72.514
784,86984,86.984
785,93088,93.088
786,68045,68.045
787,83435,83.435
788,56896,56.896
789,75360,75.36
790,82644,82.644
791,71733,71.733
792,73254,73.254
793,121294,121.294
794,102728,102.728
795,98803,98.803
796,99752,99.752
797,84745,84.745
798,94811,94.811
799,77206,77.206
800,82817,82.817
801,76005,76.005
802,69456,69.456
803,58889,58.889
804,77192,77.192
805,85877,85.877
806,66041,66.041
807,73038,73.038
808,68939,68.939
809,76689,76.689
810,63654,63.654
811,62962,62.962
812,79707,79.707
813,69490,69.49
814,66215,66.215
815,81847,81.847
816,55519,55.519
817,101872,101.872
818,66816,66.816
819,82316,82.316
820,77084,77.084
821,70038,70.038
822,79294,79.294
823,94850,94.85
824,65503,65.503
825,77407,77.407
826,75167,75.167
827,102667,102.667
828,82900,82.9
829,97435,97.435
830,177294,177.294
831,93615,93.615
832,107043,107.043
833,68327,68.327
834,77896,77.896
835,85699,85.699
836,79353,79.353
837,97660,97.66
838,86434,86.434
839,145123,145.123
840,167350,167.35
841,169178,169.178
842,109293,109.293
843,90771,90.771
844,165482,165.482
845,82735,82.735
846,88273,88.273
847,102416,102.416
848,98556,98.556
849,97354,97.354
850,128649,128.649
851,77724,77.724
852,102045,102.045
853,76352,76.352
854,72458,72.458
855,86283,86.283
856,86985,86.985
857,71646,71.646
858,68064,68.064
859,78155,78.155
860,71594,71.594
861,71495,71.495
862,74452,74.452
863,69069,69.069
864,74688,74.688
865,71776,71.776
866,73958,73.958
867,75053,75.053
868,64322,64.322
869,84535,84.535
870,73903,73.903
871,77287,77.287
872,76059,76.059
873,83636,83.636
874,75231,75.231
875,79440,79.44
876,72141,72.141
877,111692,111.692
878,68222,68.222
879,70540,70.54
880,81711,81.711
881,72233,72.233
882,85440,85.44
883,130991,130.991
884,78480,78.48
885,76574,76.574
886,83463,83.463
887,94861,94.861
888,65493,65.493
889,116425,116.425
890,81004,81.004
891,74414,74.414
892,76805,76.805
893,60500,60.5
894,76504,76.504
895,142352,142.352
896,72507,72.507
897,65864,65.864
898,67077,67.077
899,84461,84.461
900,79765,79.765
901,72962,72.962
902,74745,74.745
903,66499,66.499
904,76533,76.533
905,86656,86.656
906,71030,71.03
907,72736,72.736
908,70704,70.704
909,77109,77.109
910,73804,73.804
911,138370,138.37
912,76922,76.922
913,56962,56.962
914,59732,59.732
915,77629,77.629
916,66107,66.107
917,82103,82.103
918,70542,70.542
919,68415,68.415
920,73068,73.068
921,67031,67.031
922,101013,101.013
923,67382,67.382
924,63707,63.707
925,80520,80.52
926,68060,68.06
927,102180,102.18
928,84947,84.947
929,95160,95.16
930,94971,94.971
931,130375,130.375
932,112715,112.715
933,102020,102.02
934,133327,133.327
935,112675,112.675
936,74808,74.808
937,88440,88.44
938,77751,77.751
939,90186,90.186
940,131167,131.167
941,90495,90.495
942,109133,109.133
943,78225,78.225
944,77226,77.226
945,75856,75.856
946,122444,122.444
947,131953,131.953
948,84502,84.502
949,120940,120.94
950,110928,110.928
951,83571,83.571
952,102636,102.636
953,83246,83.246
954,99842,99.842
955,80149,80.149
956,67288,67.288
957,77710,77.71
958,63784,63.784
959,58314,58.314
960,58421,58.421
961,56294,56.294
962,62727,62.727
963,51504,51.504
964,62151,62.151
965,65493,65.493
966,57060,57.06
967,134272,134.272
968,56791,56.791
969,57098,57.098
970,77391,77.391
971,90585,90.585
972,89399,89.399
973,71539,71.539
974,82874,82.874
975,109327,109.327
976,70396,70.396
977,81230,81.23
978,63245,63.245
979,65814,65.814
980,67297,67.297
981,122228,122.228
982,65274,65.274
983,91911,91.911
984,86784,86.784
985,120819,120.819
986,104199,104.199
987,116772,116.772
988,80837,80.837
989,114644,114.644
990,89458,89.458
991,80954,80.954
992,91217,91.217
993,98514,98.514
994,84308,84.308
995,75644,75.644
996,75252,75.252
997,147507,147.507
998,230383,230.383
999,104960,104.96
1000,228165,228.165
1001,379745,379.745
1002,107803,107.803
1003,96384,96.384
1004,154072,154.072
1005,211109,211.109
1006,149748,149.748
1007,196879,196.879
1008,79353,79.353
1009,239017,239.017
1010,233842,233.842
1011,97275,97.275
1012,215751,215.751
1013,118482,118.482
1014,273401,273.401
1015,113273,113.273
1016,166962,166.962
1017,102014,102.014
1018,230050,230.05
1019,122386,122.386
1020,234428,234.428
1021,88367,88.367
1022,86976,86.976
1023,83126,83.126
1024,119083,119.083
1025,319816,319.816
1026,116861,116.861
1027,91346,91.346
1028,81605,81.605
1029,94157,94.157
1030,101504,101.504
1031,72161,72.161
1032,93469,93.469
1033,182960,182.96
1034,102548,102.548
1035,83677,83.677
1036,133157,133.157
1037,129139,129.139
1038,137170,137.17
1039,108089,108.089
1040,134070,134.07
1041,95743,95.743
1042,107879,107.879
1043,108680,108.68
1044,79098,79.098
1045,117324,117.324
1046,581163,581.163
1047,170790,170.79
1048,100196,100.196
1049,137938,137.938
1050,145482,145.482
1051,211243,211.243
1052,140419,140.419
1053,88028,88.028
1054,130414,130.414
1055,112204,112.204
1056,128965,128.965
1057,108061,108.061
1058,89685,89.685
1059,303541,303.541
1060,274865,274.865
1061,95056,95.056
1062,283979,283.979
1063,205702,205.702
1064,100975,100.975
1065,115475,115.475
1066,65275,65.275
1067,90572,90.572
1068,234198,234.198
1069,103233,103.233
1070,215461,215.461
1071,59483,59.483
1072,92530,92.53
1073,83107,83.107
1074,260653,260.653
1075,115674,115.674
1076,123807,123.807
1077,127466,127.466
1078,89510,89.51
1079,163109,163.109
1080,225350,225.35
1081,74419,74.419
1082,146381,146.381
1083,89487,89.487
1084,207589,207.589
1085,90046,90.046
1086,205095,205.095
1087,220068,220.068
1088,92153,92.153
1089,117226,117.226
1090,99173,99.173
1091,94406,94.406
1092,102352,102.352
1093,86396,86.396
1094,123182,123.182
1095,73399,73.399
1096,169735,169.735
1097,84460,84.46
1098,64629,64.629
1099,82589,82.589
1100,96456,96.456
1101,96713,96.713
1102,104060,104.06
1103,103515,103.515
1104,110903,110.903
1105,117116,117.116
1106,87679,87.679
1107,84807,84.807
1108,74906,74.906
1109,242611,242.611
1110,111017,111.017
1111,92298,92.298
1112,93587,93.587
1113,94040,94.04
1114,103043,103.043
1115,96062,96.062
1116,65175,65.175
1117,102411,102.411
1118,82247,82.247
1119,86182,86.182
1120,96441,96.441
1121,195010,195.01
1122,205274,205.274
1123,93291,93.291
1124,131311,131.311
1125,87442,87.442
1126,234398,234.398
1127,126515,126.515
1128,246320,246.32
1129,99362,99.362
1130,234185,234.185
1131,109245,109.245
1132,102277,102.277
1133,204179,204.179
1134,105421,105.421
1135,92213,92.213
1136,81146,81.146
1137,116527,116.527
1138,103085,103.085
1139,109971,109.971
1140,88188,88.188
1141,111509,111.509
1142,153713,153.713
1143,120730,120.73
1144,91336,91.336
1145,91775,91.775
1146,96518,96.518
1147,108577,108.577
1148,207795,207.795
1149,102260,102.26
1150,351589,351.589
1151,101200,101.2
1152,148944,148.944
1153,131359,131.359
1154,116402,116.402
1155,110676,110.676
1156,71150,71.15
1157,506233,506.233
1158,124322,124.322
1159,158234,158.234
1160,126826,126.826
1161,89824,89.824
1162,136902,136.902
1163,117451,117.451
1164,126660,126.66
1165,209855,209.855
1166,73648,73.648
1167,204678,204.678
1168,86970,86.97
1169,79347,79.347
1170,86901,86.901
1171,69046,69.046
1172,116213,116.213
1173,96929,96.929
1174,127239,127.239
1175,108877,108.877
1176,178446,178.446
1177,89911,89.911
1178,95162,95.162
1179,168962,168.962
1180,114771,114.771
1181,180967,180.967
1182,104920,104.92
1183,100577,100.577
1184,108406,108.406
1185,100040,100.04
1186,94114,94.114
1187,92261,92.261
1188,85874,85.874
1189,92921,92.921
1190,110762,110.762
1191,121935,121.935
1192,148885,148.885
1193,99191,99.191
1194,106013,106.013
1195,230765,230.765
1196,94284,94.284
1197,131100,131.1
1198,97000,97.0
1199,133422,133.422
1200,246581,246.581
1201,217128,217.128
1202,512646,512.646
1203,253491,253.491
1204,176724,176.724
1205,82873,82.873
1206,178773,178.773
1207,86102,86.102
1208,109901,109.901
1209,188517,188.517
1210,211534,211.534
1211,96576,96.576
1212,227524,227.524
1213,213325,213.325
1214,86049,86.049
1215,107285,107.285
1216,63582,63.582
1217,89701,89.701
1218,100794,100.794
1219,113889,113.889
1220,85406,85.406
1221,91021,91.021
1222,96197,96.197
1223,61964,61.964
1224,109259,109.259
1225,75395,75.395
1226,71539,71.539
1227,102195,102.195
1228,90481,90.481
1229,272473,272.473
1230,141665,141.665
1231,126540,126.54
1232,93620,93.62
1233,88354,88.354
1234,196592,196.592
1235,96366,96.366
1236,204321,204.321
1237,167789,167.789
1238,533037,533.037
1239,133051,133.051
1240,250156,250.156
1241,121877,121.877
1242,150330,150.33
1243,84922,84.922
1244,363469,363.469
1245,97988,97.988
1246,77207,77.207
1247,174227,174.227
1248,118752,118.752
1249,113285,113.285
1250,152956,152.956
1251,120682,120.682
1252,471404,471.404
1253,108351,108.351
1254,597638,597.638
1255,102631,102.631
1256,95839,95.839
1257,163108,163.108
1258,114147,114.147
1259,239845,239.845
1260,144750,144.75
1261,151372,151.372
1262,123197,123.197
1263,106644,106.644
1264,114971,114.971
1265,90697,90.697
1266,99405,99.405
1267,88634,88.634
1268,145967,145.967
1269,126495,126.495
1270,150211,150.211
1271,132554,132.554
1272,151378,151.378
1273,104031,104.031
1274,130459,130.459
1275,117722,117.722
1276,77903,77.903
1277,94350,94.35
1278,84612,84.612
1279,93703,93.703
1280,112049,112.049
1281,158591,158.591
1282,304637,304.637
1283,81762,81.762
1284,101422,101.422
1285,105617,105.617
1286,88320,88.32
1287,91401,91.401
1288,75136,75.136
1289,99014,99.014
1290,112693,112.693
1291,76508,76.508
1292,113201,113.201
1293,86265,86.265
1294,119393,119.393
1295,112404,112.404
1296,96433,96.433
1297,106118,106.118
1298,480187,480.187
1299,103956,103.956
1300,650501,650.501
1301,95769,95.769
1302,82421,82.421
1303,91228,91.228
1304,91295,91.295
1305,84468,84.468
1306,78945,78.945
1307,108463,108.463
1308,90595,90.595
1309,257228,257.228
1310,96660,96.66
1311,100490,100.49
1312,111768,111.768
1313,105921,105.921
1314,327833,327.833
1315,110837,110.837
1316,89202,89.202
1317,97090,97.09
1318,75778,75.778
1319,98336,98.336
1320,108308,108.308
1321,88650,88.65
1322,91944,91.944
1323,74667,74.667
1324,98250,98.25
1325,93461,93.461
1326,63885,63.885
1327,113962,113.962
1328,97748,97.748
1329,113563,113.563
1330,105005,105.005
1331,147867,147.867
1332,131468,131.468
1333,78112,78.112
1334,83958,83.958
1335,93835,93.835
1336,565489,565.489
1337,338912,338.912
1338,97289,97.289
1339,111657,111.657
1340,310957,310.957
1341,95419,95.419
1342,156247,156.247
1343,120173,120.173
1344,133582,133.582
1345,135772,135.772
1346,119248,119.248
1347,136242,136.242
1348,228495,228.495
1349,117895,117.895
1350,149963,149.963
1351,111152,111.152
1352,603963,603.963
1353,93422,93.422
1354,90821,90.821
1355,89127,89.127
1356,241918,241.918
1357,149161,149.161
1358,284544,284.544
1359,128525,128.525
1360,160516,160.516
1361,126832,126.832
1362,116314,116.314
1363,91184,91.184
1364,109313,109.313
1365,89933,89.933
1366,75792,75.792
1367,107444,107.444
1368,75279,75.279
1369,91795,91.795
1370,335644,335.644
1371,81671,81.671
1372,677323,677.323
1373,84681,84.681
1374,85164,85.164
1375,90189,90.189
1376,84769,84.769
1377,93473,93.473
1378,87103,87.103
1379,92062,92.062
1380,96660,96.66
1381,86529,86.529
1382,137823,137.823
1383,138397,138.397
1384,493111,493.111
1385,112018,112.018
1386,264646,264.646
1387,104738,104.738
1388,88574,88.574
1389,111689,111.689
1390,395692,395.692
1391,90494,90.494
1392,98387,98.387
1393,77778,77.778
1394,102460,102.46
1395,110443,110.443
1396,260111,260.111
1397,99742,99.742
1398,97473,97.473
1399,241843,241.843
1400,112208,112.208
1401,89907,89.907
1402,443635,443.635
1403,88545,88.545
1404,109296,109.296
1405,105910,105.91
1406,92777,92.777
1407,105693,105.693
1408,83820,83.82
1409,291608,291.608
1410,177580,177.58
1411,119355,119.355
1412,715068,715.068
1413,160335,160.335
1414,133208,133.208
1415,190074,190.074
1416,189071,189.071
1417,162826,162.826
1418,174872,174.872
1419,170100,170.1
1420,538788,538.788
1421,212501,212.501
1422,93953,93.953
1423,163669,163.669
1424,118297,118.297
1425,100390,100.39
1426,85316,85.316
1427,108945,108.945
1428,485365,485.365
1429,136025,136.025
1430,94984,94.984
1431,86360,86.36
1432,372170,372.17
1433,117366,117.366
1434,128756,128.756
1435,104806,104.806
1436,106710,106.71
1437,122247,122.247
1438,99194,99.194
1439,118014,118.014
1440,118976,118.976
1441,97888,97.888
1442,146123,146.123
1443,109092,109.092
1444,110125,110.125
1445,153160,153.16
1446,88946,88.946
1447,164317,164.317
1448,414738,414.738
1449,109792,109.792
1450,125157,125.157
1451,143548,143.548
1452,143964,143.964
1453,106744,106.744
1454,106444,106.444
1455,87939,87.939
1456,287903,287.903
1457,148153,148.153
1458,300308,300.308
1459,157840,157.84
1460,607074,607.074
1461,129281,129.281
1462,483349,483.349
1463,137888,137.888
1464,234772,234.772
1465,90148,90.148
1466,64992,64.992
1467,127297,127.297
1468,501885,501.885
1469,212271,212.271
1470,98433,98.433
1471,81475,81.475
1472,96449,96.449
1473,74765,74.765
1474,95174,95.174
1475,113344,113.344
1476,89405,89.405
1477,93234,93.234
1478,121346,121.346
1479,82347,82.347
1480,241845,241.845
1481,77457,77.457
1482,97408,97.408
1483,67549,67.549
1484,148956,148.956
1485,152480,152.48
1486,158858,158.858
1487,132706,132.706
1488,83044,83.044
1489,128928,128.928
1490,257148,257.148
1491,95659,95.659
1492,103726,103.726
1493,88570,88.57
1494,98696,98.696
