packet_counter,encrypt_time_ns,encrypt_time_us
1482,245144,245.144
1483,133289,133.289
1484,343788,343.788
1485,110917,110.917
1486,173840,173.84
1487,151053,151.053
1488,811955,811.955
1489,83207,83.207
1490,83214,83.214
1491,64233,64.233
1492,158821,158.821
1493,129798,129.798
1494,111317,111.317
1495,137091,137.091
1496,101276,101.276
1497,231613,231.613
1498,116767,116.767
1499,99399,99.399
1500,89638,89.638
1501,201298,201.298
1502,307725,307.725
1503,106930,106.93
1504,107998,107.998
1505,94859,94.859
1506,73749,73.749
1507,200379,200.379
1508,701816,701.816
1509,152053,152.053
1510,70341,70.341
1511,149573,149.573
1512,651840,651.84
1513,100738,100.738
1514,80030,80.03
1515,74669,74.669
1516,355590,355.59
1517,128174,128.174
1518,85830,85.83
1519,65284,65.284
1520,729856,729.856
1521,72150,72.15
1522,495690,495.69
1523,105318,105.318
1524,88030,88.03
1525,118187,118.187
1526,190111,190.111
1527,101858,101.858
1528,105977,105.977
1529,136803,136.803
1530,599658,599.658
1531,83337,83.337
1532,336500,336.5
1533,231086,231.086
1534,205178,205.178
1535,96828,96.828
1536,198689,198.689
1537,75979,75.979
1538,102338,102.338
1539,76161,76.161
1540,80085,80.085
1541,76974,76.974
1542,83479,83.479
1543,91774,91.774
1544,80222,80.222
1545,85352,85.352
1546,70303,70.303
1547,221454,221.454
1548,103127,103.127
1549,203164,203.164
1550,72948,72.948
1551,177060,177.06
1552,225572,225.572
1553,98165,98.165
1554,83700,83.7
1555,88027,88.027
1556,339507,339.507
1557,135875,135.875
1558,98412,98.412
1559,84138,84.138
1560,79098,79.098
1561,74254,74.254
1562,105792,105.792
1563,115982,115.982
1564,190851,190.851
1565,80469,80.469
1566,70250,70.25
1567,59800,59.8
1568,60236,60.236
1569,94703,94.703
1570,85015,85.015
1571,183748,183.748
1572,141849,141.849
1573,267871,267.871
1574,84717,84.717
1575,87664,87.664
1576,99903,99.903
1577,266455,266.455
1578,86907,86.907
1579,396562,396.562
1580,242760,242.76
1581,211127,211.127
1582,231892,231.892
1583,102516,102.516
1584,81479,81.479
1585,279208,279.208
1586,82242,82.242
1587,140961,140.961
1588,221509,221.509
1589,73428,73.428
1590,86061,86.061
1591,68154,68.154
1592,110400,110.4
1593,104901,104.901
1594,108380,108.38
1595,140603,140.603
1596,382145,382.145
1597,288403,288.403
1598,304328,304.328
1599,206034,206.034
1600,94088,94.088
1601,84678,84.678
1602,205572,205.572
1603,91358,91.358
1604,83069,83.069
1605,87984,87.984
1606,67317,67.317
1607,229065,229.065
1608,164752,164.752
1609,278852,278.852
1610,154328,154.328
1611,415652,415.652
1612,635671,635.671
1613,145369,145.369
1614,203860,203.86
1615,209579,209.579
1616,272016,272.016
1617,70975,70.975
1618,116829,116.829
1619,199693,199.693
1620,104654,104.654
1621,79021,79.021
1622,62179,62.179
1623,101604,101.604
1624,76310,76.31
1625,96526,96.526
1626,70349,70.349
1627,83057,83.057
1628,220182,220.182
1629,71851,71.851
1630,91415,91.415
1631,134518,134.518
1632,278937,278.937
1633,70279,70.279
1634,91237,91.237
1635,211021,211.021
1636,76185,76.185
1637,210608,210.608
1638,80039,80.039
1639,79869,79.869
1640,91753,91.753
1641,188580,188.58
1642,180623,180.623
1643,85716,85.716
1644,70299,70.299
1645,183466,183.466
1646,59342,59.342
1647,98195,98.195
1648,102233,102.233
1649,185464,185.464
1650,78628,78.628
1651,79808,79.808
1652,102525,102.525
1653,104346,104.346
1654,72621,72.621
1655,103697,103.697
1656,142637,142.637
1657,147606,147.606
1658,97384,97.384
1659,78862,78.862
1660,98418,98.418
1661,79348,79.348
1662,198213,198.213
1663,108303,108.303
1664,69455,69.455
1665,91150,91.15
1666,61297,61.297
1667,175518,175.518
1668,319131,319.131
1669,69410,69.41
1670,76561,76.561
1671,72987,72.987
1672,509883,509.883
1673,263224,263.224
1674,179307,179.307
1675,211488,211.488
1676,91040,91.04
1677,139060,139.06
1678,623053,623.053
1679,84944,84.944
1680,95013,95.013
1681,103913,103.913
1682,101510,101.51
1683,144482,144.482
1684,93856,93.856
1685,106975,106.975
1686,83736,83.736
1687,144585,144.585
1688,120837,120.837
1689,367266,367.266
1690,85140,85.14
1691,70989,70.989
1692,134660,134.66
1693,124448,124.448
1694,121327,121.327
1695,124564,124.564
1696,108765,108.765
1697,110754,110.754
1698,548892,548.892
1699,129240,129.24
1700,250260,250.26
1701,83408,83.408
1702,209558,209.558
1703,184487,184.487
1704,79915,79.915
1705,90575,90.575
1706,72340,72.34
1707,199634,199.634
1708,107939,107.939
1709,89505,89.505
1710,538590,538.59
1711,181576,181.576
1712,81327,81.327
1713,81015,81.015
1714,77070,77.07
1715,78921,78.921
1716,79434,79.434
1717,82242,82.242
1718,83292,83.292
1719,72249,72.249
1720,230255,230.255
1721,64249,64.249
1722,88849,88.849
1723,74120,74.12
1724,55689,55.689
1725,101822,101.822
1726,98558,98.558
1727,217594,217.594
1728,184964,184.964
1729,72027,72.027
1730,92755,92.755
1731,72956,72.956
1732,93071,93.071
1733,142713,142.713
1734,91504,91.504
1735,214940,214.94
1736,65518,65.518
1737,112962,112.962
1738,95808,95.808
1739,180214,180.214
1740,89483,89.483
1741,84798,84.798
1742,82637,82.637
1743,188481,188.481
1744,65462,65.462
1745,82600,82.6
1746,77245,77.245
1747,104968,104.968
1748,634166,634.166
1749,83880,83.88
1750,88078,88.078
1751,77450,77.45
1752,114485,114.485
1753,90050,90.05
1754,73393,73.393
1755,500179,500.179
1756,868767,868.767
1757,206186,206.186
1758,123287,123.287
1759,69540,69.54
1760,532224,532.224
1761,64409,64.409
1762,252903,252.903
1763,107149,107.149
1764,101506,101.506
1765,99261,99.261
1766,79113,79.113
1767,79428,79.428
1768,75599,75.599
1769,74683,74.683
1770,67368,67.368
1771,67792,67.792
1772,625432,625.432
1773,93868,93.868
1774,206824,206.824
1775,119412,119.412
1776,90772,90.772
1777,187586,187.586
1778,516863,516.863
1779,366526,366.526
1780,91009,91.009
1781,83660,83.66
1782,107998,107.998
1783,107556,107.556
1784,128850,128.85
1785,134860,134.86
1786,108640,108.64
1787,116535,116.535
1788,242257,242.257
1789,78151,78.151
1790,76890,76.89
1791,69636,69.636
1792,392980,392.98
1793,137223,137.223
1794,607163,607.163
1795,144598,144.598
1796,90705,90.705
1797,129055,129.055
1798,87984,87.984
1799,72433,72.433
1800,472884,472.884
1801,76658,76.658
1802,82910,82.91
1803,147759,147.759
1804,96524,96.524
1805,101874,101.874
1806,67233,67.233
1807,177886,177.886
1808,98047,98.047
1809,170736,170.736
1810,183066,183.066
1811,75007,75.007
1812,83875,83.875
1813,92790,92.79
1814,55656,55.656
1815,187780,187.78
1816,111255,111.255
1817,85406,85.406
1818,391712,391.712
1819,91646,91.646
1820,92400,92.4
1821,90180,90.18
1822,229882,229.882
1823,89836,89.836
1824,66934,66.934
1825,100181,100.181
1826,98140,98.14
1827,88551,88.551
1828,332579,332.579
1829,65542,65.542
1830,77756,77.756
1831,68168,68.168
1832,796904,796.904
1833,82236,82.236
1834,122149,122.149
1835,238014,238.014
1836,193441,193.441
1837,85915,85.915
1838,98538,98.538
1839,74427,74.427
1840,174986,174.986
1841,66481,66.481
1842,82790,82.79
1843,77383,77.383
1844,81202,81.202
1845,89893,89.893
1846,72463,72.463
1847,84151,84.151
1848,120027,120.027
1849,100710,100.71
1850,306084,306.084
1851,76932,76.932
1852,108086,108.086
1853,94570,94.57
1854,85624,85.624
1855,141157,141.157
1856,230762,230.762
1857,93312,93.312
1858,112961,112.961
1859,73638,73.638
1860,79635,79.635
1861,88282,88.282
1862,91785,91.785
1863,109519,109.519
1864,359004,359.004
1865,84198,84.198
1866,75453,75.453
1867,76582,76.582
1868,84134,84.134
1869,68865,68.865
1870,129691,129.691
1871,78207,78.207
1872,618925,618.925
1873,270672,270.672
1874,79808,79.808
1875,129795,129.795
1876,98722,98.722
1877,101293,101.293
1878,100668,100.668
1879,91172,91.172
1880,366340,366.34
1881,190839,190.839
1882,196357,196.357
1883,243147,243.147
1884,86388,86.388
1885,177093,177.093
1886,224033,224.033
1887,127255,127.255
1888,108625,108.625
1889,91986,91.986
1890,91850,91.85
1891,77830,77.83
1892,276656,276.656
1893,119427,119.427
1894,471169,471.169
1895,169820,169.82
1896,76416,76.416
1897,100721,100.721
1898,83807,83.807
1899,69127,69.127
1900,955748,955.748
1901,76488,76.488
1902,70066,70.066
1903,137718,137.718
1904,62598,62.598
1905,84926,84.926
1906,350054,350.054
1907,97330,97.33
1908,501666,501.666
1909,62443,62.443
1910,61704,61.704
1911,52653,52.653
1912,53047,53.047
1913,67304,67.304
1914,62314,62.314
1915,88147,88.147
1916,74736,74.736
1917,118655,118.655
1918,82673,82.673
1919,71121,71.121
1920,68201,68.201
1921,62059,62.059
1922,74318,74.318
1923,108136,108.136
1924,62741,62.741
1925,94118,94.118
1926,396725,396.725
1927,83638,83.638
1928,76581,76.581
1929,61525,61.525
1930,62983,62.983
1931,50249,50.249
1932,66645,66.645
1933,71679,71.679
1934,61926,61.926
1935,83942,83.942
1936,123211,123.211
1937,109218,109.218
1938,219080,219.08
1939,71512,71.512
1940,67647,67.647
1941,64781,64.781
1942,205757,205.757
1943,86386,86.386
1944,59392,59.392
1945,66266,66.266
1946,57767,57.767
1947,76146,76.146
1948,73234,73.234
1949,67996,67.996
1950,692896,692.896
1951,124823,124.823
1952,241416,241.416
1953,91510,91.51
1954,66896,66.896
1955,196830,196.83
1956,196122,196.122
1957,137479,137.479
1958,81434,81.434
1959,71248,71.248
1960,243068,243.068
1961,67980,67.98
1962,68312,68.312
1963,82602,82.602
1964,78154,78.154
1965,141612,141.612
1966,71826,71.826
1967,64499,64.499
1968,101708,101.708
1969,56259,56.259
1970,753268,753.268
1971,61584,61.584
1972,258353,258.353
1973,83942,83.942
1974,210942,210.942
1975,105296,105.296
1976,200568,200.568
1977,87496,87.496
1978,68852,68.852
1979,56161,56.161
1980,85238,85.238
1981,68741,68.741
1982,101298,101.298
1983,144561,144.561
1984,60400,60.4
1985,109776,109.776
1986,80466,80.466
1987,146701,146.701
1988,620677,620.677
1989,80867,80.867
1990,60309,60.309
1991,49001,49.001
1992,215407,215.407
1993,108852,108.852
1994,78525,78.525
1995,111114,111.114
1996,75661,75.661
1997,128485,128.485
1998,83966,83.966
1999,80594,80.594
2000,64160,64.16
2001,215500,215.5
2002,71593,71.593
2003,104950,104.95
2004,91315,91.315
2005,91639,91.639
2006,84142,84.142
2007,96954,96.954
2008,110686,110.686
2009,76728,76.728
2010,111660,111.66
2011,259860,259.86
2012,196683,196.683
2013,69913,69.913
2014,96265,96.265
2015,101101,101.101
2016,654285,654.285
2017,94066,94.066
2018,120629,120.629
2019,286198,286.198
2020,247666,247.666
2021,116751,116.751
2022,120015,120.015
2023,287560,287.56
2024,100763,100.763
2025,106502,106.502
2026,229939,229.939
2027,223813,223.813
2028,87935,87.935
2029,73293,73.293
2030,125164,125.164
2031,110352,110.352
2032,242327,242.327
2033,233746,233.746
2034,166942,166.942
2035,281189,281.189
2036,161084,161.084
2037,439713,439.713
2038,147062,147.062
2039,78841,78.841
2040,336978,336.978
2041,273915,273.915
2042,241830,241.83
2043,249063,249.063
2044,69192,69.192
2045,130314,130.314
2046,115871,115.871
2047,119456,119.456
2048,142564,142.564
2049,232243,232.243
2050,97553,97.553
2051,144309,144.309
2052,244182,244.182
2053,97318,97.318
2054,93097,93.097
2055,79940,79.94
2056,124214,124.214
2057,87699,87.699
2058,69355,69.355
2059,281643,281.643
2060,99434,99.434
2061,121280,121.28
2062,75790,75.79
2063,81008,81.008
2064,99530,99.53
2065,101758,101.758
2066,98065,98.065
2067,81739,81.739
2068,478108,478.108
2069,74593,74.593
2070,106124,106.124
2071,104966,104.966
2072,63638,63.638
2073,234921,234.921
2074,75533,75.533
2075,81716,81.716
2076,66574,66.574
2077,72207,72.207
2078,81053,81.053
2079,80600,80.6
2080,649603,649.603
2081,88823,88.823
2082,58466,58.466
2083,65276,65.276
2084,82099,82.099
2085,76616,76.616
2086,98694,98.694
2087,65105,65.105
2088,184841,184.841
2089,56734,56.734
2090,224303,224.303
2091,138683,138.683
2092,81257,81.257
2093,287421,287.421
2094,99528,99.528
2095,71996,71.996
2096,328202,328.202
2097,225630,225.63
2098,117105,117.105
2099,71332,71.332
2100,90573,90.573
2101,111712,111.712
2102,95912,95.912
2103,86994,86.994
2104,78078,78.078
2105,82204,82.204
2106,83605,83.605
2107,66516,66.516
2108,102197,102.197
2109,246456,246.456
2110,76652,76.652
2111,146652,146.652
2112,80320,80.32
2113,131677,131.677
2114,91572,91.572
2115,72644,72.644
2116,114904,114.904
2117,304419,304.419
2118,81815,81.815
2119,80452,80.452
2120,514252,514.252
2121,112439,112.439
2122,91209,91.209
2123,133010,133.01
2124,74967,74.967
2125,97173,97.173
2126,196860,196.86
2127,111912,111.912
2128,87424,87.424
2129,98421,98.421
2130,101270,101.27
2131,127758,127.758
2132,120107,120.107
2133,88696,88.696
2134,98489,98.489
2135,289813,289.813
2136,92032,92.032
2137,104559,104.559
2138,102236,102.236
2139,113298,113.298
2140,92160,92.16
2141,341576,341.576
2142,94846,94.846
2143,107251,107.251
2144,91703,91.703
2145,152675,152.675
2146,114076,114.076
2147,108727,108.727
2148,99187,99.187
2149,85374,85.374
2150,101870,101.87
2151,88809,88.809
2152,78528,78.528
2153,75751,75.751
2154,77808,77.808
2155,107287,107.287
2156,116279,116.279
2157,95787,95.787
2158,88306,88.306
2159,62194,62.194
2160,74666,74.666
2161,105097,105.097
2162,70824,70.824
2163,72131,72.131
2164,92289,92.289
2165,68947,68.947
2166,83234,83.234
2167,92514,92.514
2168,92317,92.317
2169,81074,81.074
2170,82935,82.935
2171,97784,97.784
2172,68192,68.192
2173,71213,71.213
2174,75681,75.681
2175,102648,102.648
2176,95349,95.349
2177,67800,67.8
2178,78423,78.423
2179,68949,68.949
2180,94315,94.315
2181,60878,60.878
2182,64852,64.852
2183,86760,86.76
2184,65039,65.039
2185,74616,74.616
2186,396661,396.661
2187,53157,53.157
2188,241770,241.77
2189,58773,58.773
2190,65530,65.53
2191,59881,59.881
2192,108698,108.698
2193,146378,146.378
2194,83039,83.039
2195,98410,98.41
2196,89007,89.007
2197,90535,90.535
2198,84434,84.434
2199,68667,68.667
2200,74483,74.483
2201,68384,68.384
2202,87719,87.719
2203,81103,81.103
2204,78855,78.855
2205,117126,117.126
2206,110961,110.961
2207,557674,557.674
2208,67362,67.362
2209,67185,67.185
2210,74039,74.039
2211,99914,99.914
2212,195166,195.166
2213,84473,84.473
2214,67013,67.013
2215,109756,109.756
2216,152837,152.837
2217,90610,90.61
2218,83107,83.107
2219,84858,84.858
2220,272374,272.374
2221,151136,151.136
2222,97943,97.943
2223,106371,106.371
2224,87464,87.464
2225,106403,106.403
2226,114494,114.494
2227,100638,100.638
2228,90581,90.581
2229,78610,78.61
2230,119031,119.031
2231,100533,100.533
2232,90229,90.229
2233,96119,96.119
2234,74752,74.752
2235,258457,258.457
2236,64051,64.051
2237,94408,94.408
2238,454203,454.203
2239,108404,108.404
2240,132380,132.38
2241,135561,135.561
2242,87367,87.367
2243,112533,112.533
2244,108150,108.15
2245,105131,105.131
2246,88373,88.373
2247,103100,103.1
2248,302834,302.834
2249,94201,94.201
2250,104864,104.864
2251,133403,133.403
2252,87149,87.149
2253,104911,104.911
2254,76920,76.92
2255,88586,88.586
2256,78288,78.288
2257,84711,84.711
2258,78039,78.039
2259,81473,81.473
2260,101318,101.318
2261,80126,80.126
2262,108928,108.928
2263,94229,94.229
2264,75406,75.406
2265,258071,258.071
2266,95121,95.121
2267,76035,76.035
2268,75084,75.084
2269,73657,73.657
2270,87824,87.824
2271,66769,66.769
2272,99780,99.78
2273,74618,74.618
2274,61614,61.614
2275,75232,75.232
2276,60283,60.283
2277,69136,69.136
2278,96956,96.956
2279,73436,73.436
2280,100683,100.683
2281,76395,76.395
2282,106985,106.985
2283,115015,115.015
2284,76436,76.436
2285,85043,85.043
2286,69860,69.86
2287,72699,72.699
2288,91261,91.261
2289,95481,95.481
2290,83958,83.958
2291,81426,81.426
2292,94197,94.197
2293,99236,99.236
2294,64597,64.597
2295,110683,110.683
2296,103779,103.779
2297,95812,95.812
2298,202512,202.512
2299,69324,69.324
2300,207902,207.902
2301,64628,64.628
2302,80177,80.177
2303,85170,85.17
2304,235632,235.632
2305,98657,98.657
2306,75861,75.861
2307,241329,241.329
2308,101992,101.992
2309,238686,238.686
2310,86338,86.338
2311,95597,95.597
2312,107562,107.562
2313,84098,84.098
2314,210621,210.621
2315,125566,125.566
2316,87899,87.899
2317,102683,102.683
2318,241270,241.27
2319,66980,66.98
2320,323133,323.133
2321,98507,98.507
2322,116537,116.537
2323,120264,120.264
2324,77019,77.019
2325,112111,112.111
2326,80372,80.372
2327,108046,108.046
2328,87246,87.246
2329,77258,77.258
2330,101965,101.965
2331,156012,156.012
2332,100614,100.614
2333,96089,96.089
2334,69276,69.276
2335,85163,85.163
2336,110478,110.478
2337,117797,117.797
2338,237728,237.728
2339,89695,89.695
2340,95446,95.446
2341,107265,107.265
2342,96191,96.191
2343,133018,133.018
2344,85879,85.879
2345,140169,140.169
2346,101644,101.644
2347,159491,159.491
2348,118311,118.311
2349,97962,97.962
2350,218689,218.689
2351,98127,98.127
2352,113978,113.978
2353,115574,115.574
2354,232762,232.762
2355,86897,86.897
2356,70364,70.364
2357,77702,77.702
2358,76928,76.928
2359,57818,57.818
2360,93752,93.752
2361,70141,70.141
2362,68805,68.805
2363,66935,66.935
2364,91816,91.816
2365,73625,73.625
2366,61642,61.642
2367,101638,101.638
2368,96608,96.608
2369,82233,82.233
2370,72887,72.887
2371,70143,70.143
2372,66711,66.711
2373,59253,59.253
2374,53445,53.445
2375,70198,70.198
2376,66431,66.431
2377,65512,65.512
2378,96528,96.528
2379,62469,62.469
2380,64668,64.668
2381,61051,61.051
2382,54772,54.772
2383,85810,85.81
2384,64498,64.498
2385,87649,87.649
2386,61037,61.037
2387,68083,68.083
2388,92882,92.882
2389,64647,64.647
2390,63736,63.736
2391,82793,82.793
2392,70211,70.211
2393,73761,73.761
2394,63154,63.154
2395,86949,86.949
2396,91893,91.893
2397,135941,135.941
2398,90753,90.753
2399,72871,72.871
2400,69443,69.443
2401,68617,68.617
2402,924594,924.594
2403,67006,67.006
2404,64571,64.571
2405,102483,102.483
2406,63329,63.329
2407,71193,71.193
2408,74660,74.66
2409,64407,64.407
2410,88591,88.591
2411,212015,212.015
2412,81208,81.208
2413,80586,80.586
2414,78002,78.002
2415,80300,80.3
2416,74473,74.473
2417,123224,123.224
2418,103304,103.304
2419,95387,95.387
2420,280631,280.631
2421,102825,102.825
2422,360595,360.595
2423,111921,111.921
2424,98045,98.045
2425,97357,97.357
2426,115381,115.381
2427,129202,129.202
2428,103563,103.563
2429,109442,109.442
2430,81287,81.287
2431,75714,75.714
2432,102719,102.719
2433,87442,87.442
2434,462041,462.041
2435,96931,96.931
2436,80837,80.837
2437,115361,115.361
2438,119478,119.478
2439,112091,112.091
2440,124924,124.924
2441,110389,110.389
2442,87452,87.452
2443,113186,113.186
2444,84988,84.988
2445,95314,95.314
2446,86881,86.881
2447,147106,147.106
2448,134143,134.143
2449,126045,126.045
2450,100507,100.507
2451,97437,97.437
2452,90348,90.348
2453,99381,99.381
2454,241200,241.2
2455,108681,108.681
2456,66325,66.325
2457,96492,96.492
2458,62452,62.452
2459,68171,68.171
2460,101761,101.761
2461,74881,74.881
2462,79304,79.304
2463,105077,105.077
2464,97560,97.56
2465,89881,89.881
2466,83050,83.05
2467,89253,89.253
2468,91655,91.655
2469,70218,70.218
2470,86187,86.187
2471,108134,108.134
2472,104108,104.108
2473,113208,113.208
2474,80792,80.792
2475,90399,90.399
2476,262924,262.924
2477,100196,100.196
2478,97939,97.939
2479,146785,146.785
2480,114863,114.863
2481,129794,129.794
2482,90656,90.656
2483,114796,114.796
2484,121322,121.322
2485,86464,86.464
2486,81330,81.33
2487,81729,81.729
2488,87032,87.032
2489,70795,70.795
2490,94615,94.615
2491,81472,81.472
2492,247257,247.257
2493,90021,90.021
2494,99814,99.814
2495,84312,84.312
2496,249612,249.612
2497,101715,101.715
2498,79252,79.252
2499,124019,124.019
2500,96692,96.692
2501,86759,86.759
2502,84902,84.902
2503,101449,101.449
2504,98593,98.593
2505,94353,94.353
2506,67528,67.528
2507,97601,97.601
2508,107000,107.0
2509,89962,89.962
2510,97960,97.96
2511,76328,76.328
2512,85582,85.582
2513,77291,77.291
2514,101287,101.287
2515,82152,82.152
2516,92459,92.459
2517,109137,109.137
2518,95953,95.953
2519,113001,113.001
2520,83809,83.809
2521,88606,88.606
2522,163136,163.136
2523,141809,141.809
2524,136514,136.514
2525,127199,127.199
2526,90766,90.766
2527,150977,150.977
2528,130100,130.1
2529,105584,105.584
2530,83308,83.308
2531,70431,70.431
2532,94539,94.539
2533,122179,122.179
2534,216940,216.94
2535,107049,107.049
2536,87315,87.315
2537,237864,237.864
2538,132001,132.001
2539,124371,124.371
2540,271966,271.966
2541,85355,85.355
2542,96779,96.779
2543,115827,115.827
2544,119955,119.955
2545,102774,102.774
2546,114689,114.689
2547,105061,105.061
2548,113152,113.152
2549,161329,161.329
2550,109956,109.956
2551,282742,282.742
2552,96103,96.103
2553,131353,131.353
2554,102718,102.718
2555,102891,102.891
2556,117961,117.961
2557,79581,79.581
2558,75680,75.68
2559,67281,67.281
2560,80216,80.216
2561,100025,100.025
2562,83502,83.502
2563,97770,97.77
2564,81124,81.124
2565,100387,100.387
2566,61681,61.681
2567,68596,68.596
2568,88101,88.101
2569,60845,60.845
2570,63574,63.574
2571,89484,89.484
2572,99513,99.513
2573,72867,72.867
2574,103434,103.434
2575,92906,92.906
2576,79583,79.583
2577,73049,73.049
2578,89551,89.551
2579,102136,102.136
2580,69094,69.094
2581,62232,62.232
2582,66826,66.826
2583,65556,65.556
2584,69082,69.082
2585,116232,116.232
2586,102761,102.761
2587,77151,77.151
2588,71666,71.666
2589,72200,72.2
2590,92650,92.65
2591,87512,87.512
2592,78188,78.188
2593,60246,60.246
2594,59538,59.538
2595,72721,72.721
2596,89445,89.445
2597,214879,214.879
2598,72517,72.517
2599,96189,96.189
2600,135838,135.838
2601,80648,80.648
2602,107230,107.23
2603,116543,116.543
2604,81206,81.206
2605,194219,194.219
2606,81244,81.244
2607,217174,217.174
2608,88178,88.178
2609,85519,85.519
2610,79117,79.117
2611,77838,77.838
2612,79240,79.24
2613,232161,232.161
2614,73846,73.846
2615,114709,114.709
2616,241854,241.854
2617,144081,144.081
2618,136313,136.313
2619,89455,89.455
2620,117529,117.529
2621,78278,78.278
2622,1065122,1065.122
2623,125958,125.958
2624,157278,157.278
2625,140752,140.752
2626,88972,88.972
2627,120034,120.034
2628,90615,90.615
2629,106964,106.964
2630,91312,91.312
2631,254013,254.013
2632,86700,86.7
2633,77334,77.334
2634,77031,77.031
2635,95417,95.417
2636,84598,84.598
2637,105107,105.107
2638,130280,130.28
2639,93479,93.479
2640,128248,128.248
2641,100303,100.303
2642,98462,98.462
2643,101962,101.962
2644,87004,87.004
2645,117026,117.026
2646,95461,95.461
2647,124261,124.261
2648,123531,123.531
2649,98741,98.741
2650,95736,95.736
2651,119179,119.179
2652,111857,111.857
2653,100179,100.179
2654,102921,102.921
2655,121964,121.964
2656,269600,269.6
2657,92925,92.925
2658,109451,109.451
2659,121331,121.331
2660,85348,85.348
2661,232972,232.972
2662,255952,255.952
2663,102200,102.2
2664,83731,83.731
2665,235347,235.347
2666,63192,63.192
2667,101213,101.213
2668,65733,65.733
2669,102949,102.949
2670,70701,70.701
2671,59392,59.392
2672,73817,73.817
2673,97292,97.292
2674,61889,61.889
2675,91316,91.316
2676,224897,224.897
2677,93493,93.493
2678,68957,68.957
2679,92631,92.631
2680,92226,92.226
2681,63799,63.799
2682,65053,65.053
2683,77171,77.171
2684,89484,89.484
2685,138288,138.288
2686,102937,102.937
2687,103574,103.574
2688,88804,88.804
2689,76221,76.221
2690,102862,102.862
2691,83496,83.496
2692,83836,83.836
2693,85786,85.786
2694,73246,73.246
2695,75526,75.526
2696,74683,74.683
2697,76413,76.413
2698,99079,99.079
2699,93453,93.453
2700,86041,86.041
2701,101060,101.06
2702,142848,142.848
2703,108781,108.781
2704,105519,105.519
2705,108862,108.862
2706,276026,276.026
2707,90583,90.583
2708,73638,73.638
2709,79073,79.073
2710,86588,86.588
2711,96077,96.077
2712,242529,242.529
2713,71070,71.07
2714,190521,190.521
2715,79145,79.145
2716,84913,84.913
2717,159504,159.504
2718,83615,83.615
2719,246568,246.568
2720,84769,84.769
2721,178937,178.937
2722,112305,112.305
2723,87488,87.488
2724,101226,101.226
2725,300401,300.401
2726,102655,102.655
2727,85451,85.451
2728,80575,80.575
2729,242666,242.666
2730,109750,109.75
2731,106861,106.861
2732,89426,89.426
2733,252795,252.795
2734,86020,86.02
2735,266955,266.955
2736,73329,73.329
2737,119106,119.106
2738,110874,110.874
2739,134562,134.562
2740,276753,276.753
2741,112169,112.169
2742,83553,83.553
2743,123193,123.193
2744,101142,101.142
2745,129931,129.931
2746,104518,104.518
2747,95186,95.186
2748,94290,94.29
2749,95794,95.794
2750,96336,96.336
2751,78881,78.881
2752,78774,78.774
2753,145742,145.742
2754,96549,96.549
2755,79870,79.87
2756,224962,224.962
2757,88519,88.519
2758,80528,80.528
2759,84806,84.806
2760,93626,93.626
2761,75853,75.853
2762,104921,104.921
2763,68309,68.309
2764,77038,77.038
2765,93836,93.836
2766,60238,60.238
2767,92974,92.974
2768,89321,89.321
2769,62316,62.316
2770,88162,88.162
2771,66071,66.071
2772,64729,64.729
2773,199800,199.8
2774,72329,72.329
2775,72533,72.533
2776,87019,87.019
2777,91045,91.045
2778,85316,85.316
2779,77812,77.812
2780,74390,74.39
2781,61138,61.138
2782,74154,74.154
2783,68466,68.466
2784,63732,63.732
2785,69363,69.363
2786,60669,60.669
2787,94685,94.685
2788,68213,68.213
2789,59002,59.002
2790,58446,58.446
2791,58039,58.039
2792,83945,83.945
2793,86610,86.61
2794,59960,59.96
2795,90578,90.578
2796,74825,74.825
2797,96417,96.417
2798,77178,77.178
2799,68625,68.625
2800,77918,77.918
2801,77927,77.927
2802,94690,94.69
2803,95928,95.928
2804,144450,144.45
2805,121518,121.518
2806,82403,82.403
2807,90659,90.659
2808,86372,86.372
2809,213734,213.734
2810,71543,71.543
2811,96423,96.423
2812,86511,86.511
2813,73780,73.78
2814,71491,71.491
2815,74577,74.577
2816,90598,90.598
2817,286347,286.347
2818,118726,118.726
2819,113274,113.274
2820,64581,64.581
2821,97574,97.574
2822,410895,410.895
2823,100729,100.729
2824,270316,270.316
2825,109682,109.682
2826,92003,92.003
2827,85685,85.685
2828,110471,110.471
2829,75691,75.691
2830,108334,108.334
2831,85010,85.01
2832,110017,110.017
2833,361631,361.631
2834,99328,99.328
2835,78728,78.728
2836,74734,74.734
2837,93912,93.912
2838,259931,259.931
2839,87777,87.777
2840,123912,123.912
2841,106139,106.139
2842,89098,89.098
2843,116089,116.089
2844,90721,90.721
2845,147020,147.02
2846,77810,77.81
2847,127350,127.35
2848,94072,94.072
2849,96138,96.138
2850,147569,147.569
2851,84652,84.652
2852,100278,100.278
2853,73159,73.159
2854,68505,68.505
2855,108638,108.638
2856,82288,82.288
2857,99840,99.84
2858,128596,128.596
2859,74813,74.813
2860,118555,118.555
2861,93703,93.703
2862,94205,94.205
2863,86970,86.97
2864,74910,74.91
2865,77055,77.055
2866,94777,94.777
2867,78114,78.114
2868,85413,85.413
2869,97524,97.524
2870,94256,94.256
2871,82758,82.758
2872,62340,62.34
2873,96517,96.517
2874,63578,63.578
2875,85653,85.653
2876,84993,84.993
2877,62951,62.951
2878,236247,236.247
