packet_counter,decrypt_time_ns,decrypt_time_us
190,114787,114.787
191,221229,221.229
192,216428,216.428
193,266297,266.297
194,95497,95.497
195,116716,116.716
196,87311,87.311
197,73942,73.942
198,72229,72.229
199,69814,69.814
200,96805,96.805
201,69878,69.878
202,111245,111.245
203,86791,86.791
204,81938,81.938
205,83776,83.776
206,77333,77.333
207,79116,79.116
208,69932,69.932
209,88481,88.481
210,65607,65.607
211,93466,93.466
212,71445,71.445
213,64994,64.994
214,84640,84.64
215,61163,61.163
216,82556,82.556
217,74732,74.732
218,71218,71.218
219,79829,79.829
220,58208,58.208
221,77285,77.285
222,78541,78.541
223,59444,59.444
224,82632,82.632
225,75775,75.775
226,100895,100.895
227,70660,70.66
228,88315,88.315
229,75703,75.703
230,84735,84.735
231,65728,65.728
232,101767,101.767
233,73080,73.08
234,86523,86.523
235,69503,69.503
236,72741,72.741
237,76632,76.632
238,71673,71.673
239,84394,84.394
240,83245,83.245
241,75841,75.841
242,69246,69.246
243,68062,68.062
244,66125,66.125
245,103315,103.315
246,88049,88.049
247,83674,83.674
248,86381,86.381
249,94199,94.199
250,80230,80.23
251,104086,104.086
252,108178,108.178
253,101216,101.216
254,114094,114.094
255,116996,116.996
256,107053,107.053
257,86950,86.95
258,96818,96.818
259,87269,87.269
260,65604,65.604
261,77663,77.663
262,87499,87.499
263,74886,74.886
264,106102,106.102
265,81721,81.721
266,89328,89.328
267,63222,63.222
268,62392,62.392
269,108949,108.949
270,98279,98.279
271,89283,89.283
272,91466,91.466
273,93510,93.51
274,86110,86.11
275,79010,79.01
276,100017,100.017
277,91795,91.795
278,93117,93.117
279,110623,110.623
280,100236,100.236
281,71606,71.606
282,87560,87.56
283,65847,65.847
284,280431,280.431
285,100697,100.697
286,102291,102.291
287,88024,88.024
288,79811,79.811
289,113811,113.811
290,118928,118.928
291,80739,80.739
292,99678,99.678
293,97546,97.546
294,101362,101.362
295,116212,116.212
296,86056,86.056
297,93224,93.224
298,84504,84.504
299,85898,85.898
300,81024,81.024
301,75775,75.775
302,82901,82.901
303,75646,75.646
304,73920,73.92
305,261041,261.041
306,118389,118.389
307,93340,93.34
308,65739,65.739
309,70212,70.212
310,68673,68.673
311,82319,82.319
312,73233,73.233
313,75827,75.827
314,77289,77.289
315,78112,78.112
316,76110,76.11
317,89638,89.638
318,69035,69.035
319,71703,71.703
320,82551,82.551
321,69065,69.065
322,55682,55.682
323,77982,77.982
324,68614,68.614
325,70645,70.645
326,170050,170.05
327,109112,109.112
328,80972,80.972
329,75517,75.517
330,251610,251.61
331,83227,83.227
332,81315,81.315
333,83532,83.532
334,87446,87.446
335,126471,126.471
336,71131,71.131
337,78968,78.968
338,77334,77.334
339,83508,83.508
340,104930,104.93
341,76045,76.045
342,69159,69.159
343,69059,69.059
344,185681,185.681
345,91386,91.386
346,263797,263.797
347,87918,87.918
348,81607,81.607
349,79815,79.815
350,85111,85.111
351,97984,97.984
352,189890,189.89
353,77294,77.294
354,68498,68.498
355,70520,70.52
356,77058,77.058
357,114051,114.051
358,212758,212.758
359,78995,78.995
360,66656,66.656
361,81805,81.805
362,75342,75.342
363,80539,80.539
364,93265,93.265
365,66636,66.636
366,86542,86.542
367,75274,75.274
368,52087,52.087
369,104594,104.594
370,97654,97.654
371,102732,102.732
372,91268,91.268
373,182314,182.314
374,105870,105.87
375,118200,118.2
376,63441,63.441
377,82725,82.725
378,94231,94.231
379,103818,103.818
380,92245,92.245
381,176482,176.482
382,92499,92.499
383,93425,93.425
384,102774,102.774
385,109307,109.307
386,117602,117.602
387,92754,92.754
388,88861,88.861
389,79713,79.713
390,166712,166.712
391,233631,233.631
392,105722,105.722
393,105614,105.614
394,229593,229.593
395,209641,209.641
396,101150,101.15
397,80678,80.678
398,72887,72.887
399,60543,60.543
400,184751,184.751
401,83842,83.842
402,84895,84.895
403,76732,76.732
404,80299,80.299
405,87671,87.671
406,91895,91.895
407,93016,93.016
408,119272,119.272
409,102328,102.328
410,90134,90.134
411,90879,90.879
412,82630,82.63
413,74934,74.934
414,80201,80.201
415,63591,63.591
416,82170,82.17
417,67769,67.769
418,82127,82.127
419,78601,78.601
420,64741,64.741
421,65000,65.0
422,58522,58.522
423,78253,78.253
424,92823,92.823
425,80795,80.795
426,86270,86.27
427,71879,71.879
428,74842,74.842
429,124362,124.362
430,115605,115.605
431,80473,80.473
432,75270,75.27
433,76345,76.345
434,109861,109.861
435,98237,98.237
436,67308,67.308
437,69153,69.153
438,64230,64.23
439,73826,73.826
440,245493,245.493
441,84933,84.933
442,65715,65.715
443,80416,80.416
444,89599,89.599
445,134320,134.32
446,74285,74.285
447,81792,81.792
448,174086,174.086
449,214204,214.204
450,92412,92.412
451,97758,97.758
452,78399,78.399
453,60530,60.53
454,112614,112.614
455,76695,76.695
456,85989,85.989
457,60834,60.834
458,440675,440.675
459,85351,85.351
460,185092,185.092
461,83205,83.205
462,63580,63.58
463,85193,85.193
464,81258,81.258
465,76457,76.457
466,70786,70.786
467,87718,87.718
468,81567,81.567
469,97789,97.789
470,89194,89.194
471,95551,95.551
472,85757,85.757
473,78683,78.683
474,82766,82.766
475,97541,97.541
476,64258,64.258
477,84207,84.207
478,95354,95.354
479,103580,103.58
480,97335,97.335
481,77815,77.815
482,84135,84.135
483,86093,86.093
484,103560,103.56
485,108731,108.731
486,88145,88.145
487,80770,80.77
488,69407,69.407
489,100773,100.773
490,112047,112.047
491,109970,109.97
492,106469,106.469
493,118471,118.471
494,98629,98.629
495,103411,103.411
496,98606,98.606
497,103085,103.085
498,77264,77.264
499,85221,85.221
500,83945,83.945
501,80109,80.109
502,61596,61.596
503,88016,88.016
504,83541,83.541
505,85614,85.614
506,81324,81.324
507,75727,75.727
508,67130,67.13
509,112732,112.732
510,349540,349.54
511,92262,92.262
512,69692,69.692
513,82762,82.762
514,95730,95.73
515,85897,85.897
516,79517,79.517
517,74145,74.145
518,77044,77.044
519,183608,183.608
520,77609,77.609
521,77389,77.389
522,86130,86.13
523,79159,79.159
524,87055,87.055
525,89263,89.263
526,108402,108.402
527,93721,93.721
528,89694,89.694
529,101789,101.789
530,89618,89.618
531,198387,198.387
532,67061,67.061
533,67663,67.663
534,70937,70.937
535,80333,80.333
536,60954,60.954
537,67672,67.672
538,63377,63.377
539,62953,62.953
540,61000,61.0
541,155375,155.375
542,179938,179.938
543,68893,68.893
544,61302,61.302
545,90731,90.731
546,85945,85.945
547,74996,74.996
548,71851,71.851
549,87623,87.623
550,56602,56.602
551,75484,75.484
552,80063,80.063
553,174724,174.724
554,88913,88.913
555,77142,77.142
556,76651,76.651
557,60613,60.613
558,52653,52.653
559,51328,51.328
560,399010,399.01
561,65394,65.394
562,68271,68.271
563,63225,63.225
564,68053,68.053
565,71475,71.475
566,88318,88.318
567,68238,68.238
568,64648,64.648
569,82658,82.658
570,421287,421.287
571,129358,129.358
572,105692,105.692
573,62024,62.024
574,110969,110.969
575,87778,87.778
576,85787,85.787
577,97511,97.511
578,103951,103.951
579,80467,80.467
580,163045,163.045
581,81132,81.132
582,77895,77.895
583,65192,65.192
584,321847,321.847
585,82490,82.49
586,416120,416.12
587,66522,66.522
588,59553,59.553
589,91158,91.158
590,113395,113.395
591,79399,79.399
592,78560,78.56
593,70464,70.464
594,85781,85.781
595,103284,103.284
596,231602,231.602
597,65358,65.358
598,57294,57.294
599,59759,59.759
600,88986,88.986
601,58612,58.612
602,109114,109.114
603,85698,85.698
604,113520,113.52
605,74904,74.904
606,55261,55.261
607,61876,61.876
608,56441,56.441
609,57664,57.664
610,55771,55.771
611,105456,105.456
612,90216,90.216
613,162009,162.009
614,72351,72.351
615,92609,92.609
616,75801,75.801
617,53303,53.303
618,50943,50.943
619,67381,67.381
620,39118,39.118
621,65386,65.386
622,63067,63.067
623,69825,69.825
624,83531,83.531
625,273236,273.236
626,149318,149.318
627,58003,58.003
628,59981,59.981
629,64889,64.889
630,84279,84.279
631,65662,65.662
632,93181,93.181
633,62359,62.359
634,68221,68.221
635,64132,64.132
636,68011,68.011
637,56173,56.173
638,77334,77.334
639,58865,58.865
640,76852,76.852
641,58780,58.78
642,59758,59.758
643,53987,53.987
644,68338,68.338
645,127505,127.505
646,106106,106.106
647,68416,68.416
648,61140,61.14
649,161295,161.295
650,158340,158.34
651,54263,54.263
652,95157,95.157
653,80148,80.148
654,141959,141.959
655,184703,184.703
656,65136,65.136
657,73449,73.449
658,63557,63.557
659,61702,61.702
660,66488,66.488
661,91860,91.86
662,96436,96.436
663,90555,90.555
664,67106,67.106
665,78985,78.985
666,69359,69.359
667,124734,124.734
668,58728,58.728
669,72092,72.092
670,1938799,1938.799
671,93628,93.628
672,85047,85.047
673,62489,62.489
674,72799,72.799
675,94860,94.86
676,139539,139.539
677,113915,113.915
678,78757,78.757
679,94630,94.63
680,89295,89.295
681,88084,88.084
682,138322,138.322
683,60750,60.75
684,104970,104.97
685,248755,248.755
686,122208,122.208
687,82530,82.53
688,74091,74.091
689,81226,81.226
690,240495,240.495
691,89226,89.226
692,91605,91.605
693,77987,77.987
694,107314,107.314
695,104533,104.533
696,285300,285.3
697,69975,69.975
698,79346,79.346
699,57838,57.838
700,74830,74.83
701,67249,67.249
702,95941,95.941
703,85469,85.469
704,434486,434.486
705,64804,64.804
706,85212,85.212
707,59546,59.546
708,59673,59.673
709,61311,61.311
710,63605,63.605
711,57041,57.041
712,59035,59.035
713,106746,106.746
714,77253,77.253
715,90009,90.009
716,114534,114.534
717,149133,149.133
718,58203,58.203
719,65702,65.702
720,64705,64.705
721,60835,60.835
722,62716,62.716
723,64585,64.585
724,103664,103.664
725,100029,100.029
726,57498,57.498
727,68389,68.389
728,77202,77.202
729,62896,62.896
730,80109,80.109
731,86084,86.084
732,61988,61.988
733,62378,62.378
734,104085,104.085
735,48408,48.408
736,73735,73.735
737,80513,80.513
738,62738,62.738
739,52982,52.982
740,73230,73.23
741,50239,50.239
742,57950,57.95
743,45949,45.949
744,59329,59.329
745,97934,97.934
746,80242,80.242
747,96553,96.553
748,76465,76.465
749,72064,72.064
750,60861,60.861
751,67828,67.828
752,213891,213.891
753,49905,49.905
754,54742,54.742
755,76013,76.013
756,54359,54.359
757,59248,59.248
758,65432,65.432
759,60702,60.702
760,72929,72.929
761,77540,77.54
762,78779,78.779
763,54240,54.24
764,107323,107.323
765,86646,86.646
766,64649,64.649
767,85539,85.539
768,102012,102.012
769,84833,84.833
770,84865,84.865
771,81355,81.355
772,85783,85.783
773,71896,71.896
774,86116,86.116
775,70867,70.867
776,85630,85.63
777,82388,82.388
778,70177,70.177
779,71562,71.562
780,91774,91.774
781,90364,90.364
782,86189,86.189
783,78542,78.542
784,98342,98.342
785,92241,92.241
786,88847,88.847
787,78642,78.642
788,82660,82.66
789,86602,86.602
790,676238,676.238
791,69535,69.535
792,91874,91.874
793,97672,97.672
794,78643,78.643
795,73188,73.188
796,82846,82.846
797,72600,72.6
798,68912,68.912
799,63535,63.535
800,87514,87.514
801,57156,57.156
802,61877,61.877
803,55673,55.673
804,62992,62.992
805,67920,67.92
806,74953,74.953
807,57411,57.411
808,54170,54.17
809,59780,59.78
810,109656,109.656
811,55364,55.364
812,111446,111.446
813,72170,72.17
814,113881,113.881
815,110945,110.945
816,110055,110.055
817,85980,85.98
818,75312,75.312
819,119908,119.908
820,164482,164.482
821,115382,115.382
822,116500,116.5
823,71873,71.873
824,145640,145.64
825,147983,147.983
826,132963,132.963
827,98203,98.203
828,55183,55.183
829,89416,89.416
830,152871,152.871
831,84762,84.762
832,80643,80.643
833,66774,66.774
834,67309,67.309
835,64508,64.508
836,53619,53.619
837,49858,49.858
838,45934,45.934
839,52486,52.486
840,48407,48.407
841,53175,53.175
842,58221,58.221
843,52799,52.799
844,55204,55.204
845,71043,71.043
846,98151,98.151
847,91803,91.803
848,131542,131.542
849,66817,66.817
850,66302,66.302
851,56409,56.409
852,67088,67.088
853,99318,99.318
854,117633,117.633
855,77783,77.783
856,52632,52.632
857,55759,55.759
858,73384,73.384
859,59787,59.787
860,57983,57.983
861,58793,58.793
862,51354,51.354
863,47630,47.63
864,79342,79.342
865,59110,59.11
866,81333,81.333
867,68218,68.218
868,77457,77.457
869,86497,86.497
870,283355,283.355
871,75623,75.623
872,77932,77.932
873,69721,69.721
874,104716,104.716
875,168080,168.08
876,60646,60.646
877,80983,80.983
878,74288,74.288
879,92032,92.032
880,144005,144.005
881,103907,103.907
882,242664,242.664
883,270087,270.087
884,109155,109.155
885,160673,160.673
886,239467,239.467
887,119782,119.782
888,83793,83.793
889,93883,93.883
890,103855,103.855
891,87275,87.275
892,116796,116.796
893,79098,79.098
894,98340,98.34
895,111120,111.12
896,68667,68.667
897,67884,67.884
898,52544,52.544
899,63324,63.324
900,59283,59.283
901,61349,61.349
902,65371,65.371
903,229334,229.334
904,110465,110.465
905,82323,82.323
906,75987,75.987
907,109951,109.951
908,60940,60.94
909,57068,57.068
910,107008,107.008
911,48459,48.459
912,81650,81.65
913,59052,59.052
914,236116,236.116
915,71299,71.299
916,58237,58.237
917,108753,108.753
918,118315,118.315
919,70585,70.585
920,109719,109.719
921,66237,66.237
922,62663,62.663
923,73608,73.608
924,100941,100.941
925,118619,118.619
926,68064,68.064
927,87463,87.463
928,192746,192.746
929,72835,72.835
930,178186,178.186
931,73021,73.021
932,99927,99.927
933,86299,86.299
934,73985,73.985
935,138935,138.935
936,62604,62.604
937,63051,63.051
938,59309,59.309
939,58296,58.296
940,61670,61.67
941,72445,72.445
942,55125,55.125
943,47024,47.024
944,72422,72.422
945,53966,53.966
946,82058,82.058
947,82589,82.589
948,77388,77.388
949,99017,99.017
950,117514,117.514
951,56912,56.912
952,87718,87.718
953,68395,68.395
954,87731,87.731
955,73278,73.278
956,66533,66.533
957,59187,59.187
958,70671,70.671
959,71217,71.217
960,78475,78.475
961,61351,61.351
962,65749,65.749
963,46347,46.347
964,58275,58.275
965,51125,51.125
966,45268,45.268
967,76711,76.711
968,89777,89.777
969,73197,73.197
970,87391,87.391
971,64930,64.93
972,87093,87.093
973,166404,166.404
974,129338,129.338
975,115062,115.062
976,142038,142.038
977,97430,97.43
978,73813,73.813
979,104927,104.927
980,135833,135.833
981,96484,96.484
982,121970,121.97
983,115785,115.785
984,79714,79.714
985,283569,283.569
986,87293,87.293
987,63449,63.449
988,57023,57.023
989,101944,101.944
990,294324,294.324
991,109290,109.29
992,116663,116.663
993,88763,88.763
994,78703,78.703
995,253223,253.223
996,80218,80.218
997,75623,75.623
998,77884,77.884
999,64179,64.179
1000,68347,68.347
1001,144614,144.614
1002,97377,97.377
1003,108084,108.084
1004,306327,306.327
1005,93259,93.259
1006,80941,80.941
1007,81225,81.225
1008,82495,82.495
1009,70801,70.801
1010,88505,88.505
1011,86633,86.633
1012,77662,77.662
1013,105087,105.087
1014,88655,88.655
1015,65748,65.748
1016,132702,132.702
1017,71420,71.42
1018,100080,100.08
1019,105413,105.413
1020,91317,91.317
1021,102656,102.656
1022,113822,113.822
1023,89723,89.723
1024,101675,101.675
1025,104549,104.549
1026,91823,91.823
1027,80588,80.588
1028,73581,73.581
1029,98311,98.311
1030,102005,102.005
1031,95105,95.105
1032,78965,78.965
1033,78871,78.871
1034,143569,143.569
1035,90607,90.607
1036,87946,87.946
1037,84972,84.972
1038,71493,71.493
1039,66413,66.413
1040,75164,75.164
1041,108293,108.293
1042,104011,104.011
1043,89349,89.349
1044,61124,61.124
1045,106886,106.886
1046,109537,109.537
1047,74364,74.364
1048,80305,80.305
1049,97003,97.003
1050,151295,151.295
1051,120614,120.614
1052,83970,83.97
1053,89339,89.339
1054,67120,67.12
1055,80918,80.918
1056,122182,122.182
1057,138575,138.575
1058,120171,120.171
1059,85385,85.385
1060,143926,143.926
1061,262317,262.317
1062,66872,66.872
1063,102631,102.631
1064,98347,98.347
1065,97450,97.45
1066,84296,84.296
1067,66146,66.146
1068,72035,72.035
1069,89882,89.882
1070,321330,321.33
1071,119122,119.122
1072,137094,137.094
1073,104118,104.118
1074,113314,113.314
1075,99844,99.844
1076,87599,87.599
1077,97808,97.808
1078,99075,99.075
1079,110978,110.978
1080,197185,197.185
1081,177845,177.845
1082,101993,101.993
1083,93230,93.23
1084,92796,92.796
1085,91106,91.106
1086,120659,120.659
1087,105261,105.261
1088,92269,92.269
1089,128545,128.545
1090,83092,83.092
1091,90841,90.841
1092,130048,130.048
1093,120302,120.302
1094,96678,96.678
1095,100805,100.805
1096,151942,151.942
1097,119215,119.215
1098,79292,79.292
1099,85523,85.523
1100,114633,114.633
1101,96300,96.3
1102,78868,78.868
1103,89076,89.076
1104,78359,78.359
1105,85821,85.821
1106,90104,90.104
1107,85578,85.578
1108,80321,80.321
1109,77233,77.233
1110,104164,104.164
1111,97353,97.353
1112,91128,91.128
1113,84519,84.519
1114,89527,89.527
1115,94032,94.032
1116,73400,73.4
1117,90720,90.72
1118,86854,86.854
1119,79443,79.443
1120,82881,82.881
1121,141678,141.678
1122,85146,85.146
1123,110109,110.109
1124,100864,100.864
1125,96233,96.233
1126,116695,116.695
1127,76256,76.256
1128,66883,66.883
1129,86566,86.566
1130,90787,90.787
1131,587737,587.737
1132,109437,109.437
1133,93641,93.641
1134,96018,96.018
1135,90012,90.012
1136,67894,67.894
1137,71384,71.384
1138,84843,84.843
1139,96585,96.585
1140,97281,97.281
1141,70396,70.396
1142,67753,67.753
1143,63508,63.508
1144,128649,128.649
1145,70173,70.173
1146,96121,96.121
1147,94007,94.007
1148,75608,75.608
1149,94719,94.719
1150,231096,231.096
1151,76508,76.508
1152,94675,94.675
1153,81834,81.834
1154,76500,76.5
1155,76018,76.018
1156,318706,318.706
1157,99496,99.496
1158,73239,73.239
1159,86024,86.024
1160,99225,99.225
1161,104989,104.989
1162,78443,78.443
1163,65795,65.795
1164,88386,88.386
1165,63564,63.564
1166,66657,66.657
1167,90154,90.154
1168,76278,76.278
1169,66089,66.089
1170,72400,72.4
1171,79515,79.515
1172,118366,118.366
1173,121243,121.243
1174,83687,83.687
1175,78679,78.679
1176,91392,91.392
1177,76126,76.126
1178,78613,78.613
1179,105969,105.969
1180,357029,357.029
1181,79979,79.979
1182,108332,108.332
1183,90543,90.543
1184,77320,77.32
1185,89660,89.66
1186,107927,107.927
1187,115319,115.319
1188,234722,234.722
1189,85137,85.137
1190,69485,69.485
1191,87655,87.655
1192,121623,121.623
1193,115772,115.772
1194,95864,95.864
1195,99429,99.429
1196,165455,165.455
1197,98916,98.916
1198,110975,110.975
1199,73799,73.799
1200,82118,82.118
1201,110827,110.827
1202,106122,106.122
1203,92666,92.666
1204,70608,70.608
1205,79251,79.251
1206,78666,78.666
1207,86111,86.111
1208,79187,79.187
1209,79210,79.21
1210,86746,86.746
1211,74005,74.005
1212,85892,85.892
1213,80393,80.393
1214,80562,80.562
1215,74030,74.03
1216,91662,91.662
1217,84639,84.639
1218,80323,80.323
1219,81338,81.338
1220,75403,75.403
1221,72399,72.399
1222,96894,96.894
1223,100802,100.802
1224,407232,407.232
1225,96537,96.537
1226,72992,72.992
1227,78989,78.989
1228,329156,329.156
1229,51649,51.649
1230,96800,96.8
1231,73120,73.12
1232,89665,89.665
1233,76103,76.103
1234,79763,79.763
1235,88111,88.111
1236,87421,87.421
1237,91706,91.706
1238,76800,76.8
1239,66163,66.163
1240,536466,536.466
1241,59648,59.648
1242,82662,82.662
1243,63068,63.068
1244,67959,67.959
1245,88036,88.036
1246,76705,76.705
1247,89937,89.937
1248,68887,68.887
1249,87218,87.218
1250,88647,88.647
1251,170734,170.734
1252,84013,84.013
1253,79690,79.69
1254,803324,803.324
1255,108144,108.144
1256,125206,125.206
1257,133082,133.082
1258,91235,91.235
1259,79004,79.004
1260,174294,174.294
1261,85310,85.31
1262,117722,117.722
1263,68016,68.016
1264,70946,70.946
1265,81094,81.094
1266,75781,75.781
1267,92804,92.804
1268,81267,81.267
1269,82033,82.033
1270,81484,81.484
1271,76654,76.654
1272,118700,118.7
1273,98417,98.417
1274,90136,90.136
1275,96229,96.229
1276,96864,96.864
1277,109903,109.903
1278,86485,86.485
1279,97326,97.326
1280,94893,94.893
1281,89335,89.335
1282,101201,101.201
1283,118295,118.295
1284,91148,91.148
1285,97802,97.802
1286,125335,125.335
1287,273025,273.025
1288,88821,88.821
1289,89224,89.224
1290,64803,64.803
1291,59927,59.927
1292,140173,140.173
1293,147251,147.251
1294,104156,104.156
1295,120599,120.599
1296,99889,99.889
1297,126327,126.327
1298,90368,90.368
1299,109012,109.012
1300,125348,125.348
1301,95895,95.895
1302,82909,82.909
1303,94128,94.128
1304,93753,93.753
1305,77834,77.834
1306,83560,83.56
1307,91814,91.814
1308,81860,81.86
1309,77677,77.677
1310,88965,88.965
1311,73417,73.417
1312,79193,79.193
1313,83705,83.705
1314,65999,65.999
1315,79080,79.08
1316,65997,65.997
1317,75179,75.179
1318,70995,70.995
1319,80038,80.038
1320,90444,90.444
1321,74183,74.183
1322,67196,67.196
1323,75987,75.987
1324,83173,83.173
1325,119308,119.308
1326,119121,119.121
1327,147106,147.106
1328,191942,191.942
1329,82360,82.36
1330,85222,85.222
1331,74381,74.381
1332,86699,86.699
1333,91838,91.838
1334,80056,80.056
1335,81450,81.45
1336,254587,254.587
1337,97527,97.527
1338,93244,93.244
1339,83444,83.444
1340,101369,101.369
1341,70737,70.737
1342,66347,66.347
1343,72723,72.723
1344,62464,62.464
1345,91743,91.743
1346,75393,75.393
1347,101678,101.678
1348,85562,85.562
1349,82136,82.136
1350,65581,65.581
1351,73967,73.967
1352,103536,103.536
1353,84503,84.503
1354,79533,79.533
1355,78665,78.665
1356,341190,341.19
1357,119345,119.345
1358,87765,87.765
1359,102556,102.556
1360,108955,108.955
1361,69634,69.634
1362,289321,289.321
1363,91310,91.31
1364,248920,248.92
1365,96790,96.79
1366,79227,79.227
1367,73263,73.263
1368,69518,69.518
1369,106790,106.79
1370,70307,70.307
1371,69544,69.544
1372,107956,107.956
1373,102492,102.492
1374,91984,91.984
1375,197243,197.243
1376,113785,113.785
1377,98224,98.224
1378,99311,99.311
1379,96637,96.637
1380,93465,93.465
1381,77252,77.252
1382,91925,91.925
1383,99421,99.421
1384,80261,80.261
1385,107479,107.479
1386,436004,436.004
1387,106495,106.495
1388,71453,71.453
1389,64531,64.531
1390,134640,134.64
1391,64101,64.101
1392,96453,96.453
1393,104389,104.389
1394,107209,107.209
1395,104057,104.057
1396,93559,93.559
1397,92171,92.171
1398,86445,86.445
1399,121613,121.613
1400,88310,88.31
1401,66025,66.025
1402,106034,106.034
1403,82197,82.197
1404,75440,75.44
1405,558935,558.935
1406,56649,56.649
1407,80771,80.771
1408,73960,73.96
1409,73170,73.17
1410,74211,74.211
1411,72542,72.542
1412,64386,64.386
1413,83471,83.471
1414,239904,239.904
1415,95759,95.759
1416,79391,79.391
1417,72115,72.115
1418,106758,106.758
1419,83064,83.064
1420,87944,87.944
1421,78876,78.876
1422,88692,88.692
1423,80738,80.738
1424,81171,81.171
1425,74595,74.595
1426,104826,104.826
1427,142719,142.719
1428,108069,108.069
1429,98360,98.36
1430,70037,70.037
1431,97345,97.345
1432,75448,75.448
1433,96890,96.89
1434,98620,98.62
1435,83863,83.863
1436,76285,76.285
1437,105523,105.523
1438,90379,90.379
1439,85693,85.693
1440,83231,83.231
1441,79028,79.028
1442,76215,76.215
1443,78576,78.576
1444,74836,74.836
1445,84003,84.003
1446,64034,64.034
1447,85411,85.411
1448,90050,90.05
1449,87303,87.303
1450,78497,78.497
1451,91754,91.754
1452,93896,93.896
1453,89114,89.114
1454,87521,87.521
1455,111287,111.287
1456,107835,107.835
1457,100483,100.483
1458,97836,97.836
1459,91890,91.89
1460,88547,88.547
1461,89017,89.017
1462,96833,96.833
1463,104122,104.122
1464,83555,83.555
1465,71019,71.019
1466,66384,66.384
1467,87093,87.093
1468,72754,72.754
1469,74896,74.896
1470,77362,77.362
1471,70661,70.661
1472,129155,129.155
1473,103319,103.319
1474,83446,83.446
1475,230335,230.335
1476,83730,83.73
1477,99234,99.234
1478,104496,104.496
1479,96975,96.975
1480,100824,100.824
1481,94853,94.853
1482,104520,104.52
1483,96379,96.379
1484,76758,76.758
1485,118098,118.098
1486,82988,82.988
1487,88696,88.696
1488,127770,127.77
1489,50964,50.964
1490,89054,89.054
1491,89584,89.584
1492,121618,121.618
1493,112278,112.278
1494,111439,111.439
