packet_counter,encrypt_time_ns,encrypt_time_us
1485,76964,76.964
1486,89859,89.859
1487,70312,70.312
1488,174769,174.769
1489,158280,158.28
1490,83030,83.03
1491,75854,75.854
1492,90483,90.483
1493,77375,77.375
1494,66893,66.893
1495,73539,73.539
1496,61460,61.46
1497,80386,80.386
1498,80458,80.458
1499,100267,100.267
1500,78326,78.326
1501,69509,69.509
1502,95959,95.959
1503,97907,97.907
1504,86744,86.744
1505,80931,80.931
1506,152508,152.508
1507,69615,69.615
1508,91334,91.334
1509,76904,76.904
1510,71025,71.025
1511,67692,67.692
1512,71792,71.792
1513,70440,70.44
1514,67556,67.556
1515,69417,69.417
1516,67514,67.514
1517,72129,72.129
1518,84776,84.776
1519,74266,74.266
1520,77619,77.619
1521,76580,76.58
1522,95318,95.318
1523,95027,95.027
1524,62656,62.656
1525,62803,62.803
1526,59632,59.632
1527,75312,75.312
1528,91660,91.66
1529,56160,56.16
1530,58621,58.621
1531,55205,55.205
1532,84250,84.25
1533,102587,102.587
1534,87773,87.773
1535,123949,123.949
1536,90743,90.743
1537,93397,93.397
1538,94105,94.105
1539,139186,139.186
1540,71572,71.572
1541,63520,63.52
1542,125762,125.762
1543,99707,99.707
1544,88029,88.029
1545,80603,80.603
1546,68836,68.836
1547,116074,116.074
1548,126386,126.386
1549,89004,89.004
1550,70697,70.697
1551,65015,65.015
1552,145775,145.775
1553,165050,165.05
1554,154873,154.873
1555,98082,98.082
1556,106475,106.475
1557,123491,123.491
1558,187840,187.84
1559,109719,109.719
1560,183873,183.873
1561,88849,88.849
1562,84748,84.748
1563,99237,99.237
1564,110033,110.033
1565,136621,136.621
1566,83418,83.418
1567,91504,91.504
1568,127382,127.382
1569,82638,82.638
1570,88117,88.117
1571,68065,68.065
1572,68018,68.018
1573,70319,70.319
1574,64813,64.813
1575,72168,72.168
1576,105079,105.079
1577,133065,133.065
1578,106575,106.575
1579,81083,81.083
1580,77675,77.675
1581,67312,67.312
1582,67821,67.821
1583,82030,82.03
1584,73934,73.934
1585,82949,82.949
1586,75490,75.49
1587,92468,92.468
1588,89114,89.114
1589,77192,77.192
1590,107975,107.975
1591,122414,122.414
1592,105294,105.294
1593,75093,75.093
1594,66113,66.113
1595,72790,72.79
1596,107663,107.663
1597,70782,70.782
1598,95840,95.84
1599,82101,82.101
1600,80965,80.965
1601,92591,92.591
1602,153084,153.084
1603,162518,162.518
1604,80771,80.771
1605,80380,80.38
1606,90265,90.265
1607,74094,74.094
1608,75814,75.814
1609,96000,96.0
1610,117650,117.65
1611,70863,70.863
1612,76758,76.758
1613,85654,85.654
1614,66570,66.57
1615,67550,67.55
1616,61689,61.689
1617,73324,73.324
1618,90935,90.935
1619,77397,77.397
1620,87493,87.493
1621,58130,58.13
1622,94691,94.691
1623,68677,68.677
1624,85474,85.474
1625,70848,70.848
1626,70367,70.367
1627,92049,92.049
1628,77298,77.298
1629,72413,72.413
1630,58873,58.873
1631,52142,52.142
1632,59245,59.245
1633,146687,146.687
1634,94629,94.629
1635,93734,93.734
1636,93758,93.758
1637,94400,94.4
1638,94484,94.484
1639,75514,75.514
1640,67300,67.3
1641,97466,97.466
1642,115999,115.999
1643,122372,122.372
1644,71106,71.106
1645,114234,114.234
1646,59974,59.974
1647,159649,159.649
1648,90096,90.096
1649,107363,107.363
1650,106378,106.378
1651,76306,76.306
1652,148762,148.762
1653,257184,257.184
1654,103116,103.116
1655,110213,110.213
1656,95338,95.338
1657,168199,168.199
1658,111450,111.45
1659,104757,104.757
1660,88156,88.156
1661,86416,86.416
1662,103850,103.85
1663,237900,237.9
1664,98354,98.354
1665,136965,136.965
1666,109183,109.183
1667,162344,162.344
1668,158946,158.946
1669,124465,124.465
1670,169203,169.203
1671,140774,140.774
1672,143749,143.749
1673,67404,67.404
1674,65168,65.168
1675,94396,94.396
1676,94236,94.236
1677,129130,129.13
1678,88548,88.548
1679,73213,73.213
1680,74371,74.371
1681,72817,72.817
1682,138350,138.35
1683,99086,99.086
1684,121587,121.587
1685,76559,76.559
1686,67935,67.935
1687,75874,75.874
1688,102773,102.773
1689,56306,56.306
1690,119602,119.602
1691,113888,113.888
1692,137211,137.211
1693,250801,250.801
1694,78935,78.935
1695,64283,64.283
1696,63159,63.159
1697,74528,74.528
1698,80763,80.763
1699,77087,77.087
1700,84610,84.61
1701,72921,72.921
1702,89507,89.507
1703,98624,98.624
1704,70655,70.655
1705,79787,79.787
1706,373077,373.077
1707,89308,89.308
1708,155071,155.071
1709,136975,136.975
1710,81306,81.306
1711,100743,100.743
1712,73397,73.397
1713,210649,210.649
1714,104910,104.91
1715,112313,112.313
1716,73245,73.245
1717,72374,72.374
1718,102951,102.951
1719,83586,83.586
1720,110200,110.2
1721,57387,57.387
1722,104076,104.076
1723,136133,136.133
1724,382578,382.578
1725,138726,138.726
1726,371965,371.965
1727,93145,93.145
1728,164474,164.474
1729,99552,99.552
1730,151639,151.639
1731,101001,101.001
1732,100885,100.885
1733,197614,197.614
1734,144464,144.464
1735,163917,163.917
1736,113751,113.751
1737,114228,114.228
1738,184120,184.12
1739,110394,110.394
1740,126647,126.647
1741,111308,111.308
1742,174896,174.896
1743,210515,210.515
1744,110363,110.363
1745,190905,190.905
1746,119154,119.154
1747,119934,119.934
1748,161781,161.781
1749,208694,208.694
1750,139914,139.914
1751,94332,94.332
1752,116735,116.735
1753,172228,172.228
1754,104449,104.449
1755,158263,158.263
1756,111801,111.801
1757,134743,134.743
1758,176424,176.424
1759,127033,127.033
1760,318195,318.195
1761,99551,99.551
1762,146408,146.408
1763,239352,239.352
1764,103475,103.475
1765,157169,157.169
1766,112099,112.099
1767,109408,109.408
1768,222667,222.667
1769,96810,96.81
1770,122071,122.071
1771,104033,104.033
1772,116161,116.161
1773,152314,152.314
1774,116146,116.146
1775,316268,316.268
1776,105996,105.996
1777,124233,124.233
1778,221405,221.405
1779,110849,110.849
1780,141086,141.086
1781,105100,105.1
1782,116515,116.515
1783,157509,157.509
1784,116831,116.831
1785,405685,405.685
1786,126386,126.386
1787,103043,103.043
1788,192446,192.446
1789,95643,95.643
1790,163099,163.099
1791,81505,81.505
1792,110096,110.096
1793,211931,211.931
1794,134016,134.016
1795,121101,121.101
1796,109605,109.605
1797,107496,107.496
1798,120916,120.916
1799,116433,116.433
1800,126165,126.165
1801,99974,99.974
1802,108009,108.009
1803,92596,92.596
1804,83097,83.097
1805,103082,103.082
1806,60497,60.497
1807,77126,77.126
1808,99921,99.921
1809,74831,74.831
1810,72841,72.841
1811,66626,66.626
1812,104636,104.636
1813,75103,75.103
1814,73461,73.461
1815,118127,118.127
1816,72231,72.231
1817,60737,60.737
1818,86084,86.084
1819,56488,56.488
1820,67090,67.09
1821,80354,80.354
1822,72095,72.095
1823,65239,65.239
1824,54099,54.099
1825,73150,73.15
1826,73029,73.029
1827,82537,82.537
1828,100834,100.834
1829,103910,103.91
1830,72044,72.044
1831,68013,68.013
1832,107651,107.651
1833,96320,96.32
1834,78327,78.327
1835,87959,87.959
1836,57502,57.502
1837,81455,81.455
1838,95389,95.389
1839,70923,70.923
1840,67877,67.877
1841,77388,77.388
1842,171800,171.8
1843,136557,136.557
1844,104026,104.026
1845,113746,113.746
1846,81927,81.927
1847,120281,120.281
1848,97403,97.403
1849,105445,105.445
1850,146784,146.784
1851,95076,95.076
1852,117098,117.098
1853,146853,146.853
1854,108149,108.149
1855,106859,106.859
1856,71007,71.007
1857,113535,113.535
1858,134601,134.601
1859,101854,101.854
1860,82771,82.771
1861,84531,84.531
1862,74215,74.215
1863,98203,98.203
1864,94891,94.891
1865,127092,127.092
1866,88640,88.64
1867,82993,82.993
1868,66195,66.195
1869,80514,80.514
1870,98436,98.436
1871,54053,54.053
1872,78167,78.167
1873,78692,78.692
1874,64172,64.172
1875,83848,83.848
1876,62572,62.572
1877,76189,76.189
1878,58088,58.088
1879,52630,52.63
1880,61443,61.443
1881,63308,63.308
1882,69451,69.451
1883,62747,62.747
1884,70908,70.908
1885,72917,72.917
1886,74470,74.47
1887,113981,113.981
1888,100251,100.251
1889,86824,86.824
1890,103389,103.389
1891,153201,153.201
1892,84948,84.948
1893,75633,75.633
1894,127276,127.276
1895,98818,98.818
1896,694664,694.664
1897,94208,94.208
1898,90688,90.688
1899,71952,71.952
1900,80335,80.335
1901,71427,71.427
1902,106929,106.929
1903,233135,233.135
1904,79426,79.426
1905,83988,83.988
1906,62996,62.996
1907,70275,70.275
1908,88911,88.911
1909,59590,59.59
1910,76879,76.879
1911,57046,57.046
1912,56446,56.446
1913,74112,74.112
1914,93344,93.344
1915,92172,92.172
1916,70741,70.741
1917,74961,74.961
1918,90269,90.269
1919,61085,61.085
1920,71477,71.477
1921,65778,65.778
1922,61081,61.081
1923,64974,64.974
1924,74845,74.845
1925,61202,61.202
1926,53084,53.084
1927,83088,83.088
1928,76378,76.378
1929,71826,71.826
1930,76063,76.063
1931,67815,67.815
1932,112896,112.896
1933,101819,101.819
1934,78385,78.385
1935,96035,96.035
1936,77539,77.539
1937,115323,115.323
1938,117208,117.208
1939,75662,75.662
1940,72780,72.78
1941,90578,90.578
1942,122959,122.959
1943,108390,108.39
1944,83047,83.047
1945,90249,90.249
1946,75366,75.366
1947,113876,113.876
1948,89606,89.606
1949,88735,88.735
1950,78928,78.928
1951,74819,74.819
1952,91734,91.734
1953,84178,84.178
1954,108880,108.88
1955,124551,124.551
1956,94441,94.441
1957,115427,115.427
1958,142176,142.176
1959,105850,105.85
1960,93473,93.473
1961,59612,59.612
1962,136107,136.107
1963,119116,119.116
1964,91799,91.799
1965,125829,125.829
1966,105673,105.673
1967,100284,100.284
1968,111634,111.634
1969,70288,70.288
1970,59570,59.57
1971,57241,57.241
1972,78539,78.539
1973,95605,95.605
1974,72987,72.987
1975,92610,92.61
1976,70862,70.862
1977,88369,88.369
1978,70842,70.842
1979,103671,103.671
1980,69651,69.651
1981,77734,77.734
1982,65797,65.797
1983,85739,85.739
1984,75950,75.95
1985,86054,86.054
1986,92523,92.523
1987,80458,80.458
1988,54211,54.211
1989,65561,65.561
1990,65755,65.755
1991,56483,56.483
1992,87520,87.52
1993,84960,84.96
1994,61160,61.16
1995,67821,67.821
1996,74801,74.801
1997,97543,97.543
1998,135488,135.488
1999,90239,90.239
2000,119748,119.748
2001,214256,214.256
2002,137739,137.739
2003,150615,150.615
2004,249962,249.962
2005,405491,405.491
2006,111790,111.79
2007,104386,104.386
2008,113668,113.668
2009,104001,104.001
2010,80526,80.526
2011,105239,105.239
2012,91582,91.582
2013,113201,113.201
2014,122875,122.875
2015,98389,98.389
2016,97804,97.804
2017,86444,86.444
2018,124099,124.099
2019,128609,128.609
2020,124651,124.651
2021,106215,106.215
2022,94676,94.676
2023,161399,161.399
2024,140248,140.248
2025,86310,86.31
2026,96162,96.162
2027,83914,83.914
2028,91149,91.149
2029,113425,113.425
2030,79084,79.084
2031,88750,88.75
2032,82613,82.613
2033,99610,99.61
2034,73499,73.499
2035,78936,78.936
2036,116238,116.238
2037,90581,90.581
2038,138911,138.911
2039,100267,100.267
2040,180117,180.117
2041,102364,102.364
2042,87955,87.955
2043,122366,122.366
2044,92516,92.516
2045,71620,71.62
2046,102887,102.887
2047,173325,173.325
2048,121787,121.787
2049,222530,222.53
2050,132309,132.309
2051,128481,128.481
2052,99266,99.266
2053,167988,167.988
2054,113849,113.849
2055,126131,126.131
2056,94531,94.531
2057,99263,99.263
2058,115743,115.743
2059,150934,150.934
2060,139377,139.377
2061,107212,107.212
2062,90856,90.856
2063,116319,116.319
2064,97953,97.953
2065,87712,87.712
2066,91942,91.942
2067,87444,87.444
2068,127472,127.472
2069,170878,170.878
2070,143616,143.616
2071,103586,103.586
2072,101268,101.268
2073,103023,103.023
2074,87726,87.726
2075,84858,84.858
2076,124263,124.263
2077,80908,80.908
2078,87455,87.455
2079,136383,136.383
2080,77873,77.873
2081,89827,89.827
2082,94461,94.461
2083,116500,116.5
2084,91902,91.902
2085,75175,75.175
2086,97152,97.152
2087,87803,87.803
2088,108856,108.856
2089,147486,147.486
2090,110977,110.977
2091,99596,99.596
2092,80227,80.227
2093,99662,99.662
2094,82165,82.165
2095,76342,76.342
2096,86991,86.991
2097,83670,83.67
2098,135218,135.218
2099,109271,109.271
2100,94240,94.24
2101,76020,76.02
2102,76696,76.696
2103,93613,93.613
2104,87260,87.26
2105,81906,81.906
2106,122229,122.229
2107,80118,80.118
2108,93360,93.36
2109,154786,154.786
2110,68363,68.363
2111,72803,72.803
2112,94191,94.191
2113,89978,89.978
2114,124697,124.697
2115,70230,70.23
2116,83306,83.306
2117,92411,92.411
2118,114714,114.714
2119,113017,113.017
2120,105231,105.231
2121,177688,177.688
2122,138501,138.501
2123,127593,127.593
2124,110714,110.714
2125,87553,87.553
2126,113946,113.946
2127,122178,122.178
2128,115230,115.23
2129,99056,99.056
2130,91284,91.284
2131,109981,109.981
2132,94216,94.216
2133,87313,87.313
2134,79221,79.221
2135,98456,98.456
2136,130950,130.95
2137,102670,102.67
2138,105551,105.551
2139,136764,136.764
2140,120524,120.524
2141,139190,139.19
2142,103335,103.335
2143,121780,121.78
2144,109557,109.557
2145,87495,87.495
2146,123701,123.701
2147,104402,104.402
2148,161333,161.333
2149,155230,155.23
2150,113340,113.34
2151,123093,123.093
2152,96255,96.255
2153,127731,127.731
2154,150221,150.221
2155,97434,97.434
2156,104427,104.427
2157,82774,82.774
2158,119110,119.11
2159,97408,97.408
2160,113973,113.973
2161,115174,115.174
2162,94354,94.354
2163,355865,355.865
2164,98005,98.005
2165,86210,86.21
2166,98076,98.076
2167,80365,80.365
2168,120131,120.131
2169,107610,107.61
2170,118097,118.097
2171,85807,85.807
2172,118434,118.434
2173,114610,114.61
2174,107895,107.895
2175,87488,87.488
2176,109166,109.166
2177,186622,186.622
2178,137030,137.03
2179,92225,92.225
2180,82537,82.537
2181,133148,133.148
2182,87553,87.553
2183,100161,100.161
2184,90672,90.672
2185,86216,86.216
2186,87464,87.464
2187,90812,90.812
2188,131631,131.631
2189,83223,83.223
2190,74942,74.942
2191,148260,148.26
2192,81471,81.471
2193,92704,92.704
2194,79336,79.336
2195,77655,77.655
2196,94185,94.185
2197,76800,76.8
2198,93628,93.628
2199,80470,80.47
2200,85081,85.081
2201,286080,286.08
2202,80508,80.508
2203,94500,94.5
2204,82124,82.124
2205,79235,79.235
2206,95744,95.744
2207,73545,73.545
2208,120965,120.965
2209,81828,81.828
2210,66957,66.957
2211,83924,83.924
2212,76278,76.278
2213,108295,108.295
2214,136716,136.716
2215,79617,79.617
2216,82506,82.506
2217,82995,82.995
2218,91650,91.65
2219,109682,109.682
2220,98143,98.143
2221,140499,140.499
2222,82115,82.115
2223,160253,160.253
2224,127058,127.058
2225,94327,94.327
2226,100040,100.04
2227,90614,90.614
2228,104925,104.925
2229,147199,147.199
2230,91879,91.879
2231,117754,117.754
2232,257218,257.218
2233,205325,205.325
2234,92450,92.45
2235,87916,87.916
2236,105846,105.846
2237,103796,103.796
2238,111826,111.826
2239,121715,121.715
2240,102528,102.528
2241,120853,120.853
2242,105928,105.928
2243,121377,121.377
2244,113706,113.706
2245,77123,77.123
2246,114710,114.71
2247,96017,96.017
2248,104933,104.933
2249,131606,131.606
2250,88794,88.794
2251,125099,125.099
2252,196664,196.664
2253,274150,274.15
2254,100338,100.338
2255,105898,105.898
2256,166890,166.89
2257,134627,134.627
2258,107386,107.386
2259,138500,138.5
2260,118116,118.116
2261,119955,119.955
2262,89646,89.646
2263,115054,115.054
2264,162970,162.97
2265,118721,118.721
2266,115186,115.186
2267,92618,92.618
2268,321861,321.861
2269,126464,126.464
2270,168177,168.177
2271,128050,128.05
2272,91218,91.218
2273,83585,83.585
2274,242607,242.607
2275,97790,97.79
2276,110097,110.097
2277,146579,146.579
2278,119877,119.877
2279,142209,142.209
2280,81236,81.236
2281,90354,90.354
2282,73474,73.474
2283,94544,94.544
2284,88065,88.065
2285,108525,108.525
2286,90869,90.869
2287,76776,76.776
2288,87083,87.083
2289,94131,94.131
2290,81009,81.009
2291,113225,113.225
2292,92730,92.73
2293,103975,103.975
2294,87803,87.803
2295,82418,82.418
2296,122943,122.943
2297,100254,100.254
2298,112422,112.422
2299,128595,128.595
2300,94100,94.1
2301,256821,256.821
2302,82574,82.574
2303,94418,94.418
2304,254808,254.808
2305,105796,105.796
2306,99565,99.565
2307,82972,82.972
2308,149562,149.562
2309,98916,98.916
2310,88336,88.336
2311,78325,78.325
2312,114615,114.615
2313,90399,90.399
2314,255368,255.368
2315,129095,129.095
2316,122712,122.712
2317,109921,109.921
2318,122552,122.552
2319,149191,149.191
2320,84383,84.383
2321,155246,155.246
2322,111378,111.378
2323,98366,98.366
2324,109489,109.489
2325,165453,165.453
2326,127940,127.94
2327,114932,114.932
2328,95320,95.32
2329,105008,105.008
2330,83866,83.866
2331,86714,86.714
2332,69590,69.59
2333,76307,76.307
2334,68834,68.834
2335,76107,76.107
2336,130117,130.117
2337,253554,253.554
2338,94391,94.391
2339,140232,140.232
2340,79361,79.361
2341,92730,92.73
2342,78101,78.101
2343,97615,97.615
2344,111527,111.527
2345,81386,81.386
2346,126944,126.944
2347,122188,122.188
2348,117721,117.721
2349,207171,207.171
2350,126591,126.591
2351,125927,125.927
2352,115592,115.592
2353,127977,127.977
2354,244131,244.131
2355,106613,106.613
2356,114941,114.941
2357,79615,79.615
2358,164808,164.808
2359,103010,103.01
2360,249742,249.742
2361,300835,300.835
2362,93875,93.875
2363,165612,165.612
2364,195532,195.532
2365,72212,72.212
2366,106894,106.894
2367,80589,80.589
2368,122988,122.988
2369,127891,127.891
2370,136816,136.816
2371,90621,90.621
2372,97846,97.846
2373,181882,181.882
2374,144675,144.675
2375,113099,113.099
2376,127756,127.756
2377,311921,311.921
2378,105953,105.953
2379,96854,96.854
2380,81453,81.453
2381,100428,100.428
2382,71964,71.964
2383,120750,120.75
2384,129736,129.736
2385,78439,78.439
2386,71358,71.358
2387,102753,102.753
2388,100112,100.112
2389,92916,92.916
2390,66286,66.286
2391,95091,95.091
2392,78512,78.512
2393,88420,88.42
2394,91234,91.234
2395,81563,81.563
2396,100481,100.481
2397,79508,79.508
2398,199146,199.146
2399,107110,107.11
2400,77586,77.586
2401,107091,107.091
2402,90574,90.574
2403,115833,115.833
2404,90246,90.246
2405,92580,92.58
2406,86315,86.315
2407,105533,105.533
2408,106377,106.377
2409,88309,88.309
2410,80724,80.724
2411,107298,107.298
2412,97094,97.094
2413,106242,106.242
2414,258042,258.042
2415,102200,102.2
2416,102321,102.321
2417,306361,306.361
2418,86389,86.389
2419,266521,266.521
2420,71031,71.031
2421,216170,216.17
2422,103260,103.26
2423,114097,114.097
2424,102973,102.973
2425,110148,110.148
2426,102807,102.807
2427,111385,111.385
2428,120752,120.752
2429,126620,126.62
2430,78106,78.106
2431,84493,84.493
2432,82713,82.713
2433,90142,90.142
2434,81525,81.525
2435,68784,68.784
2436,104005,104.005
2437,284614,284.614
2438,127165,127.165
2439,108413,108.413
2440,189440,189.44
2441,103346,103.346
2442,120816,120.816
2443,275973,275.973
2444,85008,85.008
2445,330604,330.604
2446,111968,111.968
2447,96522,96.522
2448,118720,118.72
2449,106099,106.099
2450,133361,133.361
2451,128127,128.127
2452,99344,99.344
2453,119241,119.241
2454,286368,286.368
2455,118798,118.798
2456,128580,128.58
2457,105701,105.701
2458,138566,138.566
2459,312991,312.991
2460,127149,127.149
2461,184420,184.42
2462,102916,102.916
2463,119839,119.839
2464,101580,101.58
2465,90769,90.769
2466,98622,98.622
2467,81119,81.119
2468,119858,119.858
2469,109134,109.134
2470,93465,93.465
2471,116008,116.008
2472,113822,113.822
2473,98441,98.441
2474,123732,123.732
2475,84917,84.917
2476,84218,84.218
2477,119096,119.096
2478,126800,126.8
2479,120503,120.503
2480,90759,90.759
2481,94143,94.143
2482,114478,114.478
2483,386295,386.295
2484,85202,85.202
2485,96007,96.007
2486,112128,112.128
2487,80096,80.096
2488,92398,92.398
2489,176246,176.246
2490,143153,143.153
2491,106879,106.879
2492,111636,111.636
2493,106158,106.158
2494,131815,131.815
2495,91693,91.693
2496,91909,91.909
2497,112426,112.426
2498,91828,91.828
2499,169617,169.617
2500,87168,87.168
2501,127525,127.525
2502,83580,83.58
2503,147891,147.891
2504,94317,94.317
2505,106826,106.826
2506,86845,86.845
2507,97382,97.382
2508,114609,114.609
2509,104526,104.526
2510,95001,95.001
2511,89885,89.885
2512,100767,100.767
2513,104853,104.853
2514,278670,278.67
2515,80370,80.37
2516,162047,162.047
2517,112124,112.124
2518,87966,87.966
2519,94277,94.277
2520,246319,246.319
2521,113248,113.248
2522,104143,104.143
2523,288227,288.227
2524,137283,137.283
2525,103256,103.256
2526,106172,106.172
2527,88992,88.992
2528,348563,348.563
2529,111587,111.587
2530,100456,100.456
2531,104788,104.788
2532,90292,90.292
2533,95724,95.724
2534,104970,104.97
2535,89437,89.437
2536,80451,80.451
2537,86926,86.926
2538,109239,109.239
2539,104037,104.037
2540,128409,128.409
2541,112231,112.231
2542,129096,129.096
2543,124557,124.557
2544,102941,102.941
2545,212073,212.073
2546,105598,105.598
2547,400895,400.895
2548,105520,105.52
2549,149577,149.577
2550,103854,103.854
2551,163248,163.248
2552,140111,140.111
2553,136125,136.125
2554,115943,115.943
2555,92670,92.67
2556,265362,265.362
2557,91464,91.464
2558,152916,152.916
2559,131294,131.294
2560,145216,145.216
2561,140785,140.785
2562,91213,91.213
2563,289317,289.317
2564,286000,286.0
2565,90980,90.98
2566,83873,83.873
2567,243652,243.652
2568,96566,96.566
2569,136239,136.239
2570,97323,97.323
2571,89570,89.57
2572,102483,102.483
2573,114468,114.468
2574,124526,124.526
2575,114924,114.924
2576,152491,152.491
2577,95642,95.642
2578,83205,83.205
2579,115163,115.163
2580,152904,152.904
2581,127648,127.648
2582,89060,89.06
2583,88742,88.742
2584,249795,249.795
2585,73557,73.557
2586,97482,97.482
2587,97703,97.703
2588,115804,115.804
2589,289552,289.552
2590,80675,80.675
2591,114809,114.809
2592,100143,100.143
2593,98788,98.788
2594,167066,167.066
2595,92569,92.569
2596,97312,97.312
2597,240643,240.643
2598,88259,88.259
2599,117373,117.373
2600,103276,103.276
2601,83768,83.768
2602,111158,111.158
2603,130519,130.519
2604,82683,82.683
2605,83632,83.632
2606,105824,105.824
2607,83942,83.942
2608,90040,90.04
2609,337083,337.083
2610,85994,85.994
2611,70814,70.814
2612,106974,106.974
2613,112671,112.671
2614,107503,107.503
2615,96777,96.777
2616,115109,115.109
2617,91284,91.284
2618,143203,143.203
2619,107145,107.145
2620,124857,124.857
2621,104140,104.14
2622,100805,100.805
2623,131919,131.919
2624,109464,109.464
2625,82656,82.656
2626,136003,136.003
2627,92703,92.703
2628,103133,103.133
2629,213474,213.474
2630,106328,106.328
2631,126726,126.726
2632,273519,273.519
2633,81942,81.942
2634,88789,88.789
2635,71286,71.286
2636,102838,102.838
2637,90493,90.493
2638,141457,141.457
2639,226050,226.05
2640,116824,116.824
2641,106796,106.796
2642,132726,132.726
2643,152743,152.743
2644,338806,338.806
2645,84490,84.49
2646,103160,103.16
2647,133083,133.083
2648,159585,159.585
2649,179630,179.63
2650,126684,126.684
2651,103893,103.893
2652,95616,95.616
2653,113169,113.169
2654,512805,512.805
2655,91329,91.329
2656,124887,124.887
2657,90040,90.04
2658,113859,113.859
2659,230275,230.275
2660,112490,112.49
2661,140141,140.141
2662,122570,122.57
2663,161953,161.953
2664,115071,115.071
2665,92161,92.161
2666,92129,92.129
2667,92314,92.314
2668,110912,110.912
2669,292285,292.285
2670,204228,204.228
2671,87470,87.47
2672,84698,84.698
2673,97269,97.269
2674,121775,121.775
2675,73381,73.381
2676,82288,82.288
2677,91246,91.246
2678,93388,93.388
2679,121281,121.281
2680,85354,85.354
2681,99505,99.505
2682,141833,141.833
2683,109986,109.986
2684,93424,93.424
2685,113194,113.194
2686,101360,101.36
2687,120171,120.171
2688,89662,89.662
2689,95610,95.61
2690,88972,88.972
2691,136628,136.628
2692,85165,85.165
2693,94872,94.872
2694,251501,251.501
2695,84442,84.442
2696,85872,85.872
2697,75621,75.621
2698,90914,90.914
2699,115682,115.682
2700,100844,100.844
2701,117386,117.386
2702,91758,91.758
2703,100971,100.971
2704,115157,115.157
2705,78534,78.534
2706,82029,82.029
2707,74249,74.249
2708,97002,97.002
2709,118292,118.292
2710,81657,81.657
2711,91542,91.542
2712,78666,78.666
2713,95069,95.069
2714,106740,106.74
2715,90239,90.239
2716,187050,187.05
2717,365727,365.727
2718,86559,86.559
2719,105941,105.941
2720,73945,73.945
2721,87314,87.314
2722,126080,126.08
2723,116141,116.141
2724,264516,264.516
2725,242539,242.539
2726,123187,123.187
2727,69431,69.431
2728,105992,105.992
2729,89336,89.336
2730,66409,66.409
2731,143333,143.333
2732,101827,101.827
2733,160892,160.892
2734,126994,126.994
2735,75677,75.677
2736,155039,155.039
2737,99113,99.113
2738,171683,171.683
2739,156593,156.593
2740,112094,112.094
2741,123591,123.591
2742,134795,134.795
2743,407333,407.333
2744,256580,256.58
2745,107948,107.948
2746,136852,136.852
2747,94191,94.191
2748,100629,100.629
2749,139122,139.122
2750,234481,234.481
2751,164131,164.131
2752,97653,97.653
2753,110381,110.381
2754,115396,115.396
2755,84350,84.35
2756,215500,215.5
2757,117183,117.183
2758,120118,120.118
2759,160164,160.164
2760,114915,114.915
2761,127760,127.76
2762,102898,102.898
2763,111896,111.896
2764,149458,149.458
2765,100702,100.702
2766,139912,139.912
2767,115350,115.35
2768,386569,386.569
2769,97239,97.239
2770,98593,98.593
2771,280069,280.069
2772,112332,112.332
2773,237996,237.996
2774,87433,87.433
2775,107731,107.731
2776,101065,101.065
2777,86497,86.497
2778,93699,93.699
2779,214671,214.671
2780,103755,103.755
2781,119824,119.824
2782,84302,84.302
2783,87815,87.815
2784,117541,117.541
2785,113499,113.499
2786,93029,93.029
2787,77893,77.893
2788,101432,101.432
2789,92137,92.137
2790,118322,118.322
2791,115006,115.006
2792,94678,94.678
2793,108590,108.59
2794,128435,128.435
2795,79473,79.473
2796,124870,124.87
2797,98193,98.193
2798,126395,126.395
2799,118880,118.88
2800,81877,81.877
2801,137128,137.128
2802,82477,82.477
2803,136174,136.174
2804,119407,119.407
2805,71832,71.832
2806,218534,218.534
2807,76264,76.264
2808,118963,118.963
2809,83152,83.152
2810,138683,138.683
2811,108088,108.088
2812,106080,106.08
2813,113514,113.514
2814,113364,113.364
2815,87077,87.077
2816,105942,105.942
2817,126744,126.744
2818,99575,99.575
2819,99449,99.449
2820,73176,73.176
2821,158040,158.04
2822,137162,137.162
2823,116015,116.015
2824,119483,119.483
2825,167385,167.385
2826,96318,96.318
2827,98136,98.136
2828,92161,92.161
2829,83628,83.628
2830,104865,104.865
2831,99885,99.885
2832,73018,73.018
2833,135511,135.511
2834,111684,111.684
2835,140388,140.388
2836,257711,257.711
2837,104977,104.977
2838,106093,106.093
2839,348713,348.713
2840,124316,124.316
2841,346982,346.982
2842,94928,94.928
2843,108036,108.036
2844,160816,160.816
2845,79451,79.451
2846,140939,140.939
2847,112897,112.897
2848,126941,126.941
2849,274754,274.754
2850,158446,158.446
2851,143212,143.212
2852,112207,112.207
2853,120679,120.679
2854,154030,154.03
2855,110810,110.81
2856,127454,127.454
2857,169220,169.22
2858,115397,115.397
2859,144166,144.166
2860,111972,111.972
2861,121228,121.228
2862,106929,106.929
2863,124215,124.215
2864,156557,156.557
2865,97940,97.94
2866,124947,124.947
2867,124760,124.76
2868,104238,104.238
2869,142189,142.189
2870,194889,194.889
2871,130426,130.426
2872,101367,101.367
2873,110195,110.195
2874,115303,115.303
2875,76434,76.434
2876,113811,113.811
2877,188549,188.549
2878,99164,99.164
2879,106572,106.572
2880,114949,114.949
2881,150548,150.548
